dataset,method,seed,epoch,val_nll,val_ll,val_rmse,mean_var_aleatoric,mean_var_epistemic,n_fit,n_val,n_train_full,batch_size,steps_per_epoch,total_steps,elbo_samples,run_aborted,max_epoch_measured,run_train_time_s,timestamp,git_commit
kin8nm,map,0,200,0.15700198747546681,-0.15700198747546681,0.2824601385580855,0.07262365855321541,0.0,5898,1475,7373,128,47,9400,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,500,0.15066629429319425,-0.15066629429319425,0.28020409651779793,0.06940346316690628,0.0,5898,1475,7373,128,47,23500,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,1000,0.16731863359839128,-0.16731863359839128,0.283581120787816,0.06715159321077913,0.0,5898,1475,7373,128,47,47000,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,0,2000,0.13584066326684113,-0.13584066326684113,0.27549308657021543,0.06518244081990633,0.0,5898,1475,7373,128,47,94000,,False,2000,98.67179419996683,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,5,0.4593710206009591,-0.4593710206009591,0.38132894136832673,0.1668670613628019,0.0,5898,1475,7373,128,47,235,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,10,0.2897033003395105,-0.2897033003395105,0.32323870897654067,0.10689266471965975,0.0,5898,1475,7373,128,47,470,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,20,0.28627745243069075,-0.28627745243069075,0.32107341579671045,0.09190788432791366,0.0,5898,1475,7373,128,47,940,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,50,0.1905591114805745,-0.1905591114805745,0.2922563297830929,0.07865864274011956,0.0,5898,1475,7373,128,47,2350,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,100,0.22341806307570794,-0.22341806307570794,0.29896787373134964,0.07241453653789545,0.0,5898,1475,7373,128,47,4700,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,200,0.13465789789383728,-0.13465789789383728,0.2761299065058088,0.06896854694663547,0.0,5898,1475,7373,128,47,9400,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,500,0.2197890351632543,-0.2197890351632543,0.2945329813134588,0.0649112179807856,0.0,5898,1475,7373,128,47,23500,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,1000,0.18099583995628687,-0.18099583995628687,0.28545585870993445,0.06405096133382827,0.0,5898,1475,7373,128,47,47000,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,1,2000,0.13316516464906122,-0.13316516464906122,0.27355501597075566,0.06139134720668131,0.0,5898,1475,7373,128,47,94000,,False,2000,99.310510899988,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,5,0.43736287687688763,-0.43736287687688763,0.37385169137548885,0.15414247114483043,0.0,5898,1475,7373,128,47,235,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,10,0.3697566149951786,-0.3697566149951786,0.35019803778034536,0.12054512033209244,0.0,5898,1475,7373,128,47,470,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,20,0.2915914275274937,-0.2915914275274937,0.32348855221984524,0.0975962130994967,0.0,5898,1475,7373,128,47,940,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,50,0.17950237476284567,-0.17950237476284567,0.2893654417198553,0.08807573289056948,0.0,5898,1475,7373,128,47,2350,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,100,0.17670369759403146,-0.17670369759403146,0.28873706976904473,0.08303806251735238,0.0,5898,1475,7373,128,47,4700,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,200,0.17735448083699848,-0.17735448083699848,0.2875343463620799,0.07217507339260287,0.0,5898,1475,7373,128,47,9400,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,500,0.12414787480387371,-0.12414787480387371,0.2738191284372858,0.07173142287051783,0.0,5898,1475,7373,128,47,23500,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,1000,0.1749612227380428,-0.1749612227380428,0.2857750720512503,0.06823910423102333,0.0,5898,1475,7373,128,47,47000,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,map,2,2000,0.16337758744322875,-0.16337758744322875,0.2826087460671021,0.0670400324037085,0.0,5898,1475,7373,128,47,94000,,False,2000,99.34956070000771,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,5,0.6477847689948449,-0.6477847689948449,0.4359861300752652,0.26477558175438093,0.06604494951675718,5898,1475,7373,128,47,235,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,10,0.5705184159987424,-0.5705184159987424,0.39679985963900566,0.2308907819920201,0.06307992779195955,5898,1475,7373,128,47,470,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,20,0.5550957813260317,-0.5550957813260317,0.39661740444640653,0.2142597315632506,0.06000273616954092,5898,1475,7373,128,47,940,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,50,0.4847820180931421,-0.4847820180931421,0.36010088008060515,0.19356248648320104,0.05944847786340457,5898,1475,7373,128,47,2350,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,100,0.4693284422560425,-0.4693284422560425,0.35783233797106684,0.18413169438242613,0.05575277324926936,5898,1475,7373,128,47,4700,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,200,0.4634245216525414,-0.4634245216525414,0.35581025254108023,0.18074778759307858,0.056124774757063935,5898,1475,7373,128,47,9400,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,500,0.4293526154999967,-0.4293526154999967,0.3365542679450374,0.17594903736003983,0.055424914399316086,5898,1475,7373,128,47,23500,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,1000,0.43810823293947704,-0.43810823293947704,0.3466799272189216,0.17128514355452554,0.05395349924102665,5898,1475,7373,128,47,47000,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,0,2000,0.4330702682219377,-0.4330702682219377,0.3445193846839628,0.16866727125468176,0.054474374971932686,5898,1475,7373,128,47,94000,,False,2000,111.27404720010236,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,5,0.6588539554430121,-0.6588539554430121,0.4366545910986424,0.27218020675150034,0.07159799760688874,5898,1475,7373,128,47,235,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,10,0.5702094319536198,-0.5702094319536198,0.3963152527923736,0.2266637847100018,0.06641586953624226,5898,1475,7373,128,47,470,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,20,0.5217731357214554,-0.5217731357214554,0.37240085080839935,0.21315257747825353,0.06035928515855251,5898,1475,7373,128,47,940,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,50,0.464550135244368,-0.464550135244368,0.350474800193956,0.18635681407458346,0.05882421801156035,5898,1475,7373,128,47,2350,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,100,0.4675932166882874,-0.4675932166882874,0.3574590390212809,0.18024913240510668,0.05743792693420927,5898,1475,7373,128,47,4700,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,200,0.441707583405128,-0.441707583405128,0.3485640542825577,0.1712640933947305,0.05454842882507038,5898,1475,7373,128,47,9400,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,500,0.4821226919716234,-0.4821226919716234,0.3632466016183789,0.18749093107486225,0.056173754390534666,5898,1475,7373,128,47,23500,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,1000,0.4500395771753935,-0.4500395771753935,0.35327248898303876,0.17050090246520136,0.0569429551126929,5898,1475,7373,128,47,47000,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,1,2000,0.43268058165321854,-0.43268058165321854,0.3434512375509194,0.17014139934216901,0.054482043070848196,5898,1475,7373,128,47,94000,,False,2000,111.79402809997555,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,5,0.6598531097034517,-0.6598531097034517,0.43796872233065487,0.269361108270971,0.07468350017631314,5898,1475,7373,128,47,235,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,10,0.5737824634366774,-0.5737824634366774,0.39642925961050335,0.2290649382157293,0.06994383810583145,5898,1475,7373,128,47,470,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,20,0.5453391406475356,-0.5453391406475356,0.38260088452630264,0.21836958406639828,0.06716943230848978,5898,1475,7373,128,47,940,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,50,0.5169107761299743,-0.5169107761299743,0.37840363008649985,0.19895417042521293,0.06008677059280469,5898,1475,7373,128,47,2350,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,100,0.48369345167751876,-0.48369345167751876,0.35788594411844576,0.19620042696469397,0.058289116044619546,5898,1475,7373,128,47,4700,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,200,0.4717653579378372,-0.4717653579378372,0.36181102108315966,0.180740201850881,0.055032863763603,5898,1475,7373,128,47,9400,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,500,0.43868748977394495,-0.43868748977394495,0.34632885443931055,0.17173425293295927,0.05496320598071003,5898,1475,7373,128,47,23500,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,1000,0.42531646151301844,-0.42531646151301844,0.33698951861319937,0.1704586538736648,0.056650426942655784,5898,1475,7373,128,47,47000,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,mcd,2,2000,0.4268041073429756,-0.4268041073429756,0.3410722447669956,0.16725913217236868,0.055753581365961834,5898,1475,7373,128,47,94000,,False,2000,111.78015620005317,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,5,0.645837451038248,-0.645837451038248,0.4511122657577042,0.2384287346788942,0.041705892396439175,5898,1475,7373,128,47,235,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,10,0.5193684935812761,-0.5193684935812761,0.398309626569643,0.18233293714005097,0.03278456766526194,5898,1475,7373,128,47,470,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,20,0.4572328638874336,-0.4572328638874336,0.3758111630098637,0.1621407444296072,0.02281156325263713,5898,1475,7373,128,47,940,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,50,0.3428262889927046,-0.3428262889927046,0.3380842365737503,0.12644369044402562,0.012564558353731515,5898,1475,7373,128,47,2350,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,100,0.30519451315467433,-0.30519451315467433,0.3277418525134311,0.11180493830599,0.0067069631051482675,5898,1475,7373,128,47,4700,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,200,0.26929830744091815,-0.26929830744091815,0.3165705157526218,0.10248971925632476,0.0030688580756758634,5898,1475,7373,128,47,9400,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
kin8nm,bbb,0,500,0.2474739421875211,-0.2474739421875211,0.3098771774869814,0.09261303368470683,0.0015201259030200632,5898,1475,7373,128,47,23500,8,True,500,163.58006380009465,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,5,0.057878137891236844,-0.057878137891236844,0.24298025829732847,0.0975617179177741,0.0,6889,1722,8611,128,54,270,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,10,0.018386940374838307,-0.018386940374838307,0.2463613327641574,0.0632018701637195,0.0,6889,1722,8611,128,54,540,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,20,0.060988175918311585,-0.060988175918311585,0.2566382092696889,0.060130364552071845,0.0,6889,1722,8611,128,54,1080,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,50,-0.018728382247393077,0.018728382247393077,0.2372548118478496,0.05991451462791252,0.0,6889,1722,8611,128,54,2700,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,100,-0.025361405995635217,0.025361405995635217,0.2357964100337778,0.05812675085584718,0.0,6889,1722,8611,128,54,5400,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,200,-0.015060219300142324,0.015060219300142324,0.23833553530007956,0.057812727836099705,0.0,6889,1722,8611,128,54,10800,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,500,-0.03613837400922672,0.03613837400922672,0.233250301880791,0.05707926967360951,0.0,6889,1722,8611,128,54,27000,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,1000,-0.04203749542432812,0.04203749542432812,0.23197862894986063,0.055079441513098175,0.0,6889,1722,8611,128,54,54000,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,0,2000,-0.02069667372617572,0.02069667372617572,0.23698285415680978,0.05488859834651435,0.0,6889,1722,8611,128,54,108000,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,5,0.07508369590134739,-0.07508369590134739,0.24992437486558508,0.09737930099230631,0.0,6889,1722,8611,128,54,270,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,10,-0.01727649269555744,0.01727649269555744,0.2371155237175155,0.06285211180018638,0.0,6889,1722,8611,128,54,540,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,20,-0.009364678683563108,0.009364678683563108,0.23955233213978333,0.06048564152997812,0.0,6889,1722,8611,128,54,1080,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,50,-0.02588362267461187,0.02588362267461187,0.2356227048868705,0.058565418558953364,0.0,6889,1722,8611,128,54,2700,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,100,-0.0019148285338415508,0.0019148285338415508,0.2414966408472689,0.05912202587445068,0.0,6889,1722,8611,128,54,5400,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,200,-0.02261495722559184,0.02261495722559184,0.2364984087118588,0.05777582026007462,0.0,6889,1722,8611,128,54,10800,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,500,-0.03651301677931563,0.03651301677931563,0.23306564064208019,0.05787423456797617,0.0,6889,1722,8611,128,54,27000,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,1000,-0.03944547580132931,0.03944547580132931,0.23257910026276304,0.05539774668122756,0.0,6889,1722,8611,128,54,54000,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,1,2000,-0.038160977656366425,0.038160977656366425,0.2327901149324453,0.056736025757633916,0.0,6889,1722,8611,128,54,108000,,False,2000,105.37898459995631,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,5,0.048599726932617056,-0.048599726932617056,0.24069387768665643,0.09581956165022996,0.0,6889,1722,8611,128,54,270,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,10,-0.0073632327721136395,0.0073632327721136395,0.23953423737416588,0.06384928370034527,0.0,6889,1722,8611,128,54,540,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,20,0.012253924257776834,-0.012253924257776834,0.24490500082707617,0.06170865281489025,0.0,6889,1722,8611,128,54,1080,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,50,-0.019996722804476286,0.019996722804476286,0.23658813352273678,0.06196471671166459,0.0,6889,1722,8611,128,54,2700,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,100,-0.004683196116183529,0.004683196116183529,0.24082827739108134,0.057190460674278,0.0,6889,1722,8611,128,54,5400,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,200,-0.03638352594369424,0.03638352594369424,0.23324674874971238,0.05644925668956666,0.0,6889,1722,8611,128,54,10800,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,500,-0.027377173120974364,0.027377173120974364,0.23543072298047907,0.05596119006786348,0.0,6889,1722,8611,128,54,27000,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,1000,-0.03635251171795681,0.03635251171795681,0.23318872186262368,0.0571683002026955,0.0,6889,1722,8611,128,54,54000,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,map,2,2000,-0.03630552987594631,0.03630552987594631,0.23319845157225522,0.05718536045436074,0.0,6889,1722,8611,128,54,108000,,False,2000,106.19063169998117,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,5,0.08778365247451436,-0.08778365247451436,0.2466704908660023,0.10283478984117503,0.005355097939161881,6889,1722,8611,128,54,270,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,10,0.01880439318148413,-0.01880439318148413,0.24303443785231663,0.07077261922986568,0.005468188613301456,6889,1722,8611,128,54,540,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,20,0.10426599566512958,-0.10426599566512958,0.2690168502279571,0.06727803509205721,0.0035814048067503235,6889,1722,8611,128,54,1080,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,50,0.002836938538902031,-0.002836938538902031,0.23992278269385559,0.06783395614191544,0.004100820803270825,6889,1722,8611,128,54,2700,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,100,-0.015662172919277146,0.015662172919277146,0.23513927181006006,0.06565344307318983,0.004426502744154635,6889,1722,8611,128,54,5400,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,200,0.050866856769711255,-0.050866856769711255,0.25413951984305866,0.06761509116611931,0.0037164539528221465,6889,1722,8611,128,54,10800,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,500,0.026442806717028457,-0.026442806717028457,0.24727803892527406,0.0670032569380732,0.004020073223741644,6889,1722,8611,128,54,27000,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,1000,0.00024992479084091175,-0.00024992479084091175,0.2402554243744547,0.06489243068297257,0.0041281538646429266,6889,1722,8611,128,54,54000,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,0,2000,0.009687071397280563,-0.009687071397280563,0.24266904059107547,0.06537663678567693,0.004151957739337363,6889,1722,8611,128,54,108000,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,5,0.08327447124360805,-0.08327447124360805,0.24420401217412158,0.10255761650644095,0.006018807228465642,6889,1722,8611,128,54,270,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,10,0.007140346800302566,-0.007140346800302566,0.23919205287887527,0.0711097112546877,0.005266584690329484,6889,1722,8611,128,54,540,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,20,0.015802146943014312,-0.015802146943014312,0.24371665321087624,0.0684493836623359,0.003941289510467855,6889,1722,8611,128,54,1080,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,50,0.000535403612786985,-0.000535403612786985,0.23991352547156086,0.06645878205519118,0.00395963451337664,6889,1722,8611,128,54,2700,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,100,0.0007207794247913395,-0.0007207794247913395,0.23958570776102506,0.06727195849282386,0.004009269292935773,6889,1722,8611,128,54,5400,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,200,-0.0028922829777766577,0.0028922829777766577,0.23910758811313054,0.06599560258887918,0.003774356792369024,6889,1722,8611,128,54,10800,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,500,-0.001470041547473094,0.001470041547473094,0.23864117788524117,0.06788340928135848,0.004065495100360289,6889,1722,8611,128,54,27000,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,1000,-0.0005860754141889826,0.0005860754141889826,0.2403038616075218,0.06426570745458648,0.0040713438246763305,6889,1722,8611,128,54,54000,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,1,2000,-0.01275934859920876,0.01275934859920876,0.23642948066630123,0.06499067492225954,0.004154383691915637,6889,1722,8611,128,54,108000,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,5,0.06762606115204428,-0.06762606115204428,0.24018541535780283,0.09984258487682493,0.005672626767689103,6889,1722,8611,128,54,270,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,10,0.0147808603350396,-0.0147808603350396,0.24261294377768397,0.06995388195209017,0.004278450531708855,6889,1722,8611,128,54,540,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,20,0.007217583309921328,-0.007217583309921328,0.24132847576737967,0.06779569582674207,0.003922658365400541,6889,1722,8611,128,54,1080,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,50,0.0051393965606406035,-0.0051393965606406035,0.2402364328097744,0.06904599969949365,0.0038973706274523408,6889,1722,8611,128,54,2700,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,100,0.00666783621796568,-0.00666783621796568,0.24155377859491442,0.06628182272265737,0.0040977724876388785,6889,1722,8611,128,54,5400,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,200,-0.011190621825577951,0.011190621825577951,0.2352024882401824,0.06839493061989366,0.004555289563500889,6889,1722,8611,128,54,10800,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,500,-0.01278955423018529,0.01278955423018529,0.23644944839450938,0.0647561647804038,0.00430530205317962,6889,1722,8611,128,54,27000,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,1000,0.014177964689906536,-0.014177964689906536,0.24412836226739443,0.06528624828507909,0.0040740349780757235,6889,1722,8611,128,54,54000,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,mcd,2,2000,0.008542094610153329,-0.008542094610153329,0.24217775230995942,0.06651088129702323,0.004023119606420981,6889,1722,8611,128,54,108000,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,5,0.1058606023160391,-0.1058606023160391,0.24571257558929402,0.10659525643255142,0.011506068410828602,6889,1722,8611,128,54,270,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,10,0.0677917157384129,-0.0677917157384129,0.2553872401287695,0.07574054240938731,0.009300629983091929,6889,1722,8611,128,54,540,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,20,0.04233373157691573,-0.04233373157691573,0.25106874258167133,0.0687144102204238,0.006085127898919218,6889,1722,8611,128,54,1080,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,50,0.00944847404947613,-0.00944847404947613,0.24332729071869244,0.0654406522393216,0.002128806821451992,6889,1722,8611,128,54,2700,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,100,0.002773026276916808,-0.002773026276916808,0.2424770908446977,0.06153680832671863,0.0008910757989129405,6889,1722,8611,128,54,5400,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,200,-0.005595649577363902,0.005595649577363902,0.24000402672038482,0.06328322080550497,0.0006834681546936883,6889,1722,8611,128,54,10800,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
power_plant,bbb,0,500,-0.005540005319865717,0.005540005319865717,0.24037415541326457,0.061633403631450284,0.00032908421047329834,6889,1722,8611,128,54,27000,8,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733
