dataset,split_index,dropout_p,tau,n_train,n_validation,epochs,validation_rmse,validation_ll,timestamp,git_commit
energy,7,0.005,0.5,552,139,4000,0.5830254076347556,-1.386294475849537,2026-08-30T23:31:54.490913+00:00,1806733
energy,7,0.005,0.75,552,139,4000,0.5888809299804001,-1.2333347185956942,2026-08-30T23:31:54.526915+00:00,1806733
energy,7,0.01,0.25,552,139,4000,0.6820255542211039,-1.7103907567891314,2026-08-30T23:31:54.558812+00:00,1806733
energy,7,0.01,0.5,552,139,4000,0.6797471383243922,-1.4316247935448545,2026-08-30T23:31:54.592272+00:00,1806733
energy,7,0.01,0.75,552,139,4000,0.7730699071306882,-1.3360955645769637,2026-08-30T23:31:54.625761+00:00,1806733
energy,7,0.05,0.25,552,139,4000,1.4034730380500586,-1.9401299630064923,2026-08-30T23:31:54.653609+00:00,1806733
energy,7,0.05,0.5,552,139,4000,1.6113168281363308,-1.919902173523601,2026-08-30T23:31:54.694215+00:00,1806733
energy,7,0.05,0.75,552,139,4000,1.5652312027899364,-1.8813251821283807,2026-08-30T23:31:54.722445+00:00,1806733
energy,7,0.1,0.25,552,139,4000,1.8130187740448114,-2.097572330048754,2026-08-30T23:31:54.753841+00:00,1806733
energy,7,0.1,0.5,552,139,4000,1.8108922923977162,-2.029959932260742,2026-08-30T23:31:54.796705+00:00,1806733
energy,7,0.1,0.75,552,139,4000,1.8055497241701772,-2.0319700915088243,2026-08-30T23:31:54.826505+00:00,1806733
energy,8,0.005,0.25,552,139,4000,0.4972506939579529,-1.6693742454675762,2026-08-30T23:38:45.291082+00:00,1806733
energy,8,0.005,0.5,552,139,4000,0.5069166708434629,-1.3648652300223099,2026-08-30T23:38:45.321870+00:00,1806733
energy,8,0.005,0.75,552,139,4000,0.5323008228708461,-1.2069260804589,2026-08-30T23:38:45.348419+00:00,1806733
energy,8,0.01,0.25,552,139,4000,0.5913005529659733,-1.697469261898784,2026-08-30T23:38:45.375769+00:00,1806733
energy,8,0.01,0.5,552,139,4000,0.5929949152710046,-1.4122709646320175,2026-08-30T23:38:45.404598+00:00,1806733
energy,8,0.01,0.75,552,139,4000,0.6027483283146714,-1.2605372505298764,2026-08-30T23:38:45.443900+00:00,1806733
energy,8,0.05,0.25,552,139,4000,1.019262949281686,-1.8374832445701328,2026-08-30T23:38:45.471134+00:00,1806733
energy,8,0.05,0.5,552,139,4000,1.0183638779645945,-1.6264046356093136,2026-08-30T23:38:45.498450+00:00,1806733
energy,8,0.05,0.75,552,139,4000,1.0141686531625844,-1.5336138134583182,2026-08-30T23:38:45.528750+00:00,1806733
energy,8,0.1,0.25,552,139,4000,1.4452274721100544,-2.010645471704951,2026-08-30T23:38:45.556244+00:00,1806733
energy,8,0.1,0.5,552,139,4000,1.4420070101827527,-1.884623989247528,2026-08-30T23:38:45.584342+00:00,1806733
energy,8,0.1,0.75,552,139,4000,1.4478214553235527,-1.8455181257387927,2026-08-30T23:38:45.613392+00:00,1806733
energy,9,0.005,0.25,552,139,4000,0.49282849676643603,-1.671872620577996,2026-08-30T23:38:45.675209+00:00,1806733
energy,9,0.005,0.5,552,139,4000,0.5115559065031473,-1.3701269302075072,2026-08-30T23:38:45.702433+00:00,1806733
energy,9,0.005,0.75,552,139,4000,0.4996900134378684,-1.2010441770161453,2026-08-30T23:38:45.745561+00:00,1806733
energy,9,0.01,0.25,552,139,4000,0.5967671375928799,-1.703704262159928,2026-08-30T23:38:45.774459+00:00,1806733
energy,9,0.01,0.5,552,139,4000,0.5744543991460552,-1.4178979081643506,2026-08-30T23:38:45.802446+00:00,1806733
energy,9,0.01,0.75,552,139,4000,0.5593512404016289,-1.2583574141428018,2026-08-30T23:38:45.848116+00:00,1806733
energy,9,0.05,0.25,552,139,4000,1.0262237599134107,-1.8651545835166838,2026-08-30T23:38:45.875916+00:00,1806733
energy,9,0.05,0.5,552,139,4000,1.0306193115874234,-1.6795462897505142,2026-08-30T23:38:45.904579+00:00,1806733
energy,9,0.05,0.75,552,139,4000,1.0236709417449288,-1.6017269717458422,2026-08-30T23:38:45.935370+00:00,1806733
energy,9,0.1,0.25,552,139,4000,1.4734008838145907,-2.0249308771449432,2026-08-30T23:38:45.960350+00:00,1806733
energy,9,0.1,0.5,552,139,4000,1.4631561788158476,-1.9077849808478387,2026-08-30T23:38:45.990397+00:00,1806733
energy,9,0.1,0.75,552,139,4000,1.4788969218268249,-1.8735356872199254,2026-08-30T23:38:46.016037+00:00,1806733
energy,10,0.005,0.25,552,139,4000,0.5401579723152831,-1.677379342587485,2026-08-30T23:38:48.445494+00:00,1806733
energy,10,0.005,0.5,552,139,4000,0.5480413843275826,-1.3798999850903741,2026-08-30T23:38:48.474685+00:00,1806733
energy,10,0.005,0.75,552,139,4000,0.5539678131029588,-1.2210137748106804,2026-08-30T23:38:48.509569+00:00,1806733
energy,10,0.01,0.25,552,139,4000,0.6226924685498808,-1.7119186385702785,2026-08-30T23:38:48.540309+00:00,1806733
energy,10,0.01,0.5,552,139,4000,0.6288324545861493,-1.4355018155633585,2026-08-30T23:38:48.573070+00:00,1806733
energy,10,0.01,0.75,552,139,4000,0.6224417607586834,-1.2894414468863926,2026-08-30T23:38:48.599689+00:00,1806733
energy,10,0.05,0.25,552,139,4000,1.2728994500541624,-1.9269677846729756,2026-08-30T23:38:48.628633+00:00,1806733
energy,10,0.05,0.5,552,139,4000,1.2824667603324162,-1.7796509908027778,2026-08-30T23:38:48.657613+00:00,1806733
energy,10,0.05,0.75,552,139,4000,1.2651482195528145,-1.720142530695984,2026-08-30T23:38:48.685090+00:00,1806733
energy,10,0.1,0.25,552,139,4000,1.5640677603892765,-2.047984346346377,2026-08-30T23:38:48.715484+00:00,1806733
energy,10,0.1,0.5,552,139,4000,1.5617925913028357,-1.9396585791298384,2026-08-30T23:38:48.748157+00:00,1806733
energy,10,0.1,0.75,552,139,4000,1.5640771837791647,-1.9020046892961482,2026-08-30T23:38:48.778044+00:00,1806733
energy,11,0.005,0.25,552,139,4000,0.6113433509727514,-1.6825850804212692,2026-08-30T23:39:00.457400+00:00,1806733
energy,11,0.005,0.5,552,139,4000,0.6311074384032435,-1.3970618104775536,2026-08-30T23:39:00.487769+00:00,1806733
energy,11,0.005,0.75,552,139,4000,0.624558890167301,-1.2456474452296036,2026-08-30T23:39:00.524752+00:00,1806733
energy,11,0.01,0.25,552,139,4000,0.6531772073017486,-1.7046502189489405,2026-08-30T23:39:00.563307+00:00,1806733
energy,11,0.01,0.5,552,139,4000,0.6428814586557858,-1.425832358746196,2026-08-30T23:39:00.605594+00:00,1806733
energy,11,0.01,0.75,552,139,4000,0.6500297618742739,-1.2827512585860483,2026-08-30T23:39:00.648907+00:00,1806733
energy,11,0.05,0.25,552,139,4000,0.9688218219193141,-1.8371969761154598,2026-08-30T23:39:00.681900+00:00,1806733
energy,11,0.05,0.5,552,139,4000,0.984614180630381,-1.6358347275452823,2026-08-30T23:39:00.717306+00:00,1806733
energy,11,0.05,0.75,552,139,4000,0.9739890972282904,-1.5430416793587909,2026-08-30T23:39:00.756697+00:00,1806733
energy,11,0.1,0.25,552,139,4000,1.4520420575813413,-2.02394029535972,2026-08-30T23:39:00.790129+00:00,1806733
energy,11,0.1,0.5,552,139,4000,1.4528250855260925,-1.9140761876196561,2026-08-30T23:39:00.825852+00:00,1806733
energy,11,0.1,0.75,552,139,4000,1.4483184669804077,-1.8792512260727763,2026-08-30T23:39:00.858159+00:00,1806733
energy,12,0.005,0.25,552,139,4000,0.5745083653500123,-1.6792693326012773,2026-08-30T23:42:58.554887+00:00,1806733
energy,12,0.005,0.5,552,139,4000,0.5731801570960628,-1.381768473958238,2026-08-30T23:42:58.578811+00:00,1806733
energy,12,0.005,0.75,552,139,4000,0.5746347379783401,-1.2240694795084028,2026-08-30T23:42:58.601873+00:00,1806733
energy,12,0.01,0.25,552,139,4000,0.5908790502568275,-1.697171805532532,2026-08-30T23:42:58.624074+00:00,1806733
energy,12,0.01,0.5,552,139,4000,0.5886187503838739,-1.409173956273449,2026-08-30T23:42:58.648523+00:00,1806733
energy,12,0.01,0.75,552,139,4000,0.5892314024982992,-1.2575562885802434,2026-08-30T23:42:58.672224+00:00,1806733
energy,12,0.05,0.25,552,139,4000,0.9547767837558736,-1.83189250709286,2026-08-30T23:42:58.694047+00:00,1806733
energy,12,0.05,0.5,552,139,4000,0.9490560817253461,-1.616292193258959,2026-08-30T23:42:58.718234+00:00,1806733
energy,12,0.05,0.75,552,139,4000,1.0232230982137267,-1.5456264727314972,2026-08-30T23:42:58.743062+00:00,1806733
energy,12,0.1,0.25,552,139,4000,1.526100250013705,-2.013425030027653,2026-08-30T23:42:58.766987+00:00,1806733
energy,12,0.1,0.5,552,139,4000,1.475014685053298,-1.8690394127845054,2026-08-30T23:42:58.790995+00:00,1806733
energy,12,0.1,0.75,552,139,4000,1.4608321881323298,-1.8140826388071392,2026-08-30T23:42:58.815326+00:00,1806733
energy,13,0.005,0.25,552,139,4000,0.5210409724999905,-1.6724862316666933,2026-08-30T23:43:02.702724+00:00,1806733
energy,13,0.005,0.5,552,139,4000,0.5409310096137763,-1.374480415809284,2026-08-30T23:43:02.725703+00:00,1806733
energy,13,0.005,0.75,552,139,4000,0.5246068061682027,-1.2092326334837808,2026-08-30T23:43:02.748868+00:00,1806733
energy,13,0.01,0.25,552,139,4000,0.5926761105206012,-1.6984920535647925,2026-08-30T23:43:02.773069+00:00,1806733
energy,13,0.01,0.5,552,139,4000,0.597621350743372,-1.412126447780145,2026-08-30T23:43:02.798451+00:00,1806733
energy,13,0.01,0.75,552,139,4000,0.5859596567867232,-1.2535543762194523,2026-08-30T23:43:02.822674+00:00,1806733
energy,13,0.05,0.25,552,139,4000,1.004971708357981,-1.8568879120013688,2026-08-30T23:43:02.847233+00:00,1806733
energy,13,0.05,0.5,552,139,4000,1.0086034148404004,-1.6617526615701166,2026-08-30T23:43:02.872567+00:00,1806733
energy,13,0.05,0.75,552,139,4000,1.025058098960753,-1.5968802933670818,2026-08-30T23:43:02.897406+00:00,1806733
energy,13,0.1,0.25,552,139,4000,1.7394684041757644,-2.0968310511380084,2026-08-30T23:43:02.921476+00:00,1806733
energy,13,0.1,0.5,552,139,4000,1.739488426932513,-2.0184441089258702,2026-08-30T23:43:02.945758+00:00,1806733
energy,13,0.1,0.75,552,139,4000,1.747508872696986,-2.001245237556963,2026-08-30T23:43:02.969680+00:00,1806733
energy,14,0.005,0.25,552,139,4000,0.5043831030984195,-1.6697138990887008,2026-08-30T23:43:03.934954+00:00,1806733
energy,14,0.005,0.5,552,139,4000,0.5147991032609306,-1.367239745749559,2026-08-30T23:43:03.959730+00:00,1806733
energy,14,0.005,0.75,552,139,4000,0.5115493630236035,-1.2003583893859904,2026-08-30T23:43:03.983137+00:00,1806733
