dataset,method,split_index,epochs,n_test,n_train,ll_all,rmse_all,dup_n,dup_ll,dup_rmse,dup_median_std,uniq_n,uniq_ll,uniq_rmse,uniq_median_std,dup_same_y_n,dup_same_y_ll,dup_same_y_rmse,dup_same_y_median_std,dup_diff_y_n,dup_diff_y_ll,dup_diff_y_rmse,dup_diff_y_median_std,ll_gap_dup_minus_uniq,ll_shift_from_dups,timestamp,git_commit
wine_quality_red,ensemble,17,20,160,1439,-0.9145331763280324,0.6050785939596977,44,-0.8259605007574208,0.5469216041920607,0.6094301294727488,116,-0.9481297084410231,0.6257257453185061,0.6098310502262896,44,-0.8259605007574208,0.5469216041920607,0.6094301294727488,0,,,,0.12216920768360229,0.03359653211299063,2026-08-29T23:14:14.960947+00:00,1806733
wine_quality_red,ensemble,18,20,160,1439,-0.9634014070733474,0.6349098982305371,38,-1.0249232700607358,0.6667803138288306,0.6068680091438664,122,-0.9442388595854724,0.6246510180893675,0.6084846728325622,38,-1.0249232700607358,0.6667803138288306,0.6068680091438664,0,,,,-0.08068441047526342,-0.019162547487875048,2026-08-29T23:14:15.140076+00:00,1806733
wine_quality_red,ensemble,19,20,160,1439,-0.9134390263337272,0.6030301198268443,45,-0.7220130365108557,0.4660593376213601,0.6137758150842121,115,-0.9883448484383293,0.6488032011437793,0.6139397282792862,45,-0.7220130365108557,0.4660593376213601,0.6137758150842121,0,,,,0.26633181192747357,0.07490582210460206,2026-08-29T23:14:15.174769+00:00,1806733
wine_quality_red,bbb,0,20,160,1439,-0.9731759062443148,0.6409017652271294,51,-0.8701004996811673,0.5700374844767264,0.6402735451469712,109,-1.0214038487646866,0.6714951973587114,0.6407422377318925,51,-0.8701004996811673,0.5700374844767264,0.6402735451469712,0,,,,0.15130334908351928,0.04822794252037177,2026-08-29T23:14:23.653633+00:00,1806733
wine_quality_red,bbb,1,20,160,1439,-0.9398534059187449,0.6197448494183728,41,-0.9327512709619444,0.6159321860143568,0.64207712012449,119,-0.9423003599794915,0.6210530348020996,0.6414966926760622,41,-0.9327512709619444,0.6159321860143568,0.64207712012449,0,,,,0.00954908901754703,0.0024469540607465756,2026-08-29T23:14:23.802170+00:00,1806733
wine_quality_red,bbb,2,20,160,1439,-1.0889919792603149,0.7102694507342956,43,-0.826706994420139,0.5423747322938084,0.628925449956428,117,-1.1853873155690973,0.7627430578757226,0.6306726989141327,43,-0.826706994420139,0.5423747322938084,0.628925449956428,0,,,,0.3586803211489583,0.09639533630878239,2026-08-29T23:14:23.828236+00:00,1806733
wine_quality_red,bbb,3,20,160,1439,-0.954689394859469,0.628149839042157,37,-0.9665482177316149,0.634641246470487,0.6421225193860688,123,-0.9511221066784171,0.6261839732811999,0.6432447947322005,37,-0.9665482177316149,0.634641246470487,0.6421225193860688,0,,,,-0.0154261110531978,-0.0035672881810518975,2026-08-29T23:14:23.870004+00:00,1806733
wine_quality_red,bbb,4,20,160,1439,-0.8820528471299116,0.576693663894006,47,-0.8378558743428811,0.5434613550548951,0.6549222615981746,113,-0.9004356588200928,0.5899649879178598,0.6544152469885663,47,-0.8378558743428811,0.5434613550548951,0.6549222615981746,0,,,,0.06257978447721169,0.01838281169018119,2026-08-29T23:14:23.992825+00:00,1806733
wine_quality_red,bbb,5,20,160,1439,-0.9605376797870868,0.6330516851320633,46,-0.9691305667388803,0.6382938245512165,0.6432426368553208,114,-0.9570703745258369,0.630924102746353,0.6447782814914869,46,-0.9691305667388803,0.6382938245512165,0.6432426368553208,0,,,,-0.012060192213043441,-0.003467305261249942,2026-08-29T23:14:24.382654+00:00,1806733
wine_quality_red,bbb,6,20,160,1439,-1.053386618968698,0.6893629125336774,42,-0.9735730814120688,0.6421688385716054,0.6356949893909103,118,-1.081794827251566,0.7053992841210713,0.636939370148208,42,-0.9735730814120688,0.6421688385716054,0.6356949893909103,0,,,,0.10822174583949729,0.028408208282868053,2026-08-29T23:14:24.411964+00:00,1806733
wine_quality_red,bbb,7,20,160,1439,-1.0206167393879535,0.6728228030073474,30,-0.9172494589310474,0.6050918817082231,0.6430324509004688,130,-1.044470727185701,0.6875060744917109,0.6452294924015436,30,-0.9172494589310474,0.6050918817082231,0.6430324509004688,0,,,,0.12722126825465363,0.0238539877977475,2026-08-29T23:14:24.447758+00:00,1806733
wine_quality_red,bbb,8,20,160,1439,-0.9068954652980279,0.5960885290607747,50,-0.7934626471140572,0.5097856686917956,0.6482499930052115,110,-0.9584558371998326,0.6314296485413589,0.6497239281721657,50,-0.7934626471140572,0.5097856686917956,0.6482499930052115,0,,,,0.1649931900857754,0.051560371901804736,2026-08-29T23:14:32.523068+00:00,1806733
wine_quality_red,bbb,9,20,160,1439,-1.0050933863227987,0.6622593373270345,42,-1.000261406121506,0.6593144816446517,0.6407278640513414,118,-1.0068132436825807,0.6633043513709934,0.6408772606695267,42,-1.000261406121506,0.6593144816446517,0.6407278640513414,0,,,,0.0065518375610746915,0.0017198573597820843,2026-08-29T23:14:32.585073+00:00,1806733
wine_quality_red,bbb,10,20,160,1439,-0.9931098475452572,0.6568922308401983,44,-0.898543785175633,0.5905992322338687,0.6445934644445455,116,-1.028979733271666,0.6803501667691352,0.6448600959811719,44,-0.898543785175633,0.5905992322338687,0.6445934644445455,0,,,,0.13043594809603287,0.0358698857264087,2026-08-29T23:14:32.615982+00:00,1806733
wine_quality_red,bbb,11,20,160,1439,-0.9709774954883776,0.6393831569778112,56,-0.8863477818499496,0.5836681195368304,0.6373027847552275,104,-1.0165473412936852,0.6674600023851979,0.6401440434398513,56,-0.8863477818499496,0.5836681195368304,0.6373027847552275,0,,,,0.13019955944373562,0.04556984580530754,2026-08-29T23:14:32.747604+00:00,1806733
wine_quality_red,bbb,12,20,160,1439,-0.9793823848132565,0.6461221964248568,36,-0.746025103833666,0.47156812685583627,0.6421161774571096,124,-1.0471312728395892,0.6885601438841441,0.6437101093805712,36,-0.746025103833666,0.47156812685583627,0.6421161774571096,0,,,,0.30110616900592313,0.06774888802633272,2026-08-29T23:14:32.903882+00:00,1806733
wine_quality_red,bbb,13,20,160,1439,-0.9429594765084719,0.619911173639054,42,-0.8624546078873692,0.5655874051171044,0.6372261361072586,118,-0.9716137517803902,0.638131776503601,0.6392515323091453,42,-0.8624546078873692,0.5655874051171044,0.6372261361072586,0,,,,0.10915914389302106,0.028654275271918328,2026-08-29T23:14:32.947909+00:00,1806733
wine_quality_red,bbb,14,20,160,1439,-0.9223178618327138,0.6067575443931453,37,-0.9000479346479101,0.5899576435815106,0.6436645170306619,123,-0.9290169456200122,0.6117209101354947,0.6436615635845055,37,-0.9000479346479101,0.5899576435815106,0.6436645170306619,0,,,,0.02896901097210214,0.006699083787298443,2026-08-29T23:14:32.989894+00:00,1806733
wine_quality_red,bbb,15,20,160,1439,-0.8740639157775455,0.5719632054637834,38,-0.8202569543213285,0.5305113047266415,0.6478464250935112,122,-0.890823461149154,0.5842741051648869,0.647613581640748,38,-0.8202569543213285,0.5305113047266415,0.6478464250935112,0,,,,0.0705665068278255,0.01675954537160851,2026-08-29T23:14:33.270262+00:00,1806733
wine_quality_red,bbb,16,20,160,1439,-0.927059658123677,0.6099082337015772,43,-0.8194007230170819,0.5295136957347882,0.648970448469496,117,-0.9666266171799469,0.6369099021549598,0.6499042202529818,43,-0.8194007230170819,0.5295136957347882,0.648970448469496,0,,,,0.14722589416286502,0.039566959056269946,2026-08-29T23:14:44.946479+00:00,1806733
wine_quality_red,bbb,17,20,160,1439,-0.9288898590890928,0.6115088311389264,44,-0.8389627730881574,0.5443123592083495,0.6491858862168193,116,-0.9630001330894478,0.6351401320854263,0.6498443813634001,44,-0.8389627730881574,0.5443123592083495,0.6491858862168193,0,,,,0.1240373600012904,0.034110274000354934,2026-08-29T23:14:45.055260+00:00,1806733
wine_quality_red,bbb,18,20,160,1439,-0.985087798465662,0.6489235394468743,38,-1.1221483964018553,0.73165065943844,0.6515573013846874,122,-0.9423967925511102,0.620908902034716,0.6539464813856349,38,-1.1221483964018553,0.73165065943844,0.6515573013846874,0,,,,-0.17975160385074507,-0.04269100591455177,2026-08-29T23:14:45.106966+00:00,1806733
wine_quality_red,bbb,19,20,160,1439,-0.9296034256898912,0.6137626703224506,45,-0.7616864567929467,0.48577477661691426,0.6418392740107642,115,-0.9953100656930434,0.6570935176983737,0.6425922231835699,45,-0.7616864567929467,0.48577477661691426,0.6418392740107642,0,,,,0.2336236089000967,0.06570664000315218,2026-08-29T23:14:45.260100+00:00,1806733
wine_quality_red,gp,0,20,160,1439,0.8134505859924166,0.6415878924176591,51,4.727415543861363,8.734997827830438e-06,0.003584637424124593,109,-1.0178541190655308,0.7773254769619421,0.7916032832721216,51,4.727415543861363,8.734997827830438e-06,0.003584637424124593,0,,,,5.745269662926893,1.8313047050579474,2026-08-29T23:16:12.375356+00:00,1806733
wine_quality_red,gp,1,20,160,1439,0.4447643355259226,0.6163107216015363,41,4.729605494913102,8.10326560150299e-06,0.003620629043958166,119,-1.031525475691509,0.7146382106774325,0.7897953011433885,41,4.729605494913102,8.10326560150299e-06,0.003620629043958166,0,,,,5.761130970604611,1.4762898112174316,2026-08-29T23:16:21.121353+00:00,1806733
wine_quality_red,gp,2,20,160,1439,0.22380241529232756,0.8203353242183976,43,4.760433890821263,8.522268916456688e-06,0.00353675690960911,117,-1.443506588534546,0.9593088994881909,0.742926450327231,43,4.760433890821263,8.522268916456688e-06,0.00353675690960911,0,,,,6.203940479355809,1.6673090038268734,2026-08-29T23:16:21.168313+00:00,1806733
wine_quality_red,gp,3,20,160,1439,0.2882423903252335,0.5860963527088414,37,4.71518124903159,7.94613039999829e-06,0.003615738293848859,123,-1.0434384045701743,0.6684615849798909,0.7905984180022654,37,4.71518124903159,7.94613039999829e-06,0.003615738293848859,0,,,,5.758619653601764,1.331680794895408,2026-08-29T23:16:21.250187+00:00,1806733
wine_quality_red,gp,4,20,160,1439,0.7528240944729669,0.5381177638256248,47,4.709157769381566,7.2671910118330715e-06,0.00363768093017622,113,-0.8927306198695475,0.6403215207081682,0.8008888977132518,47,4.709157769381566,7.2671910118330715e-06,0.00363768093017622,0,,,,5.601888389251114,1.6455547143425144,2026-08-29T23:16:21.313349+00:00,1806733
wine_quality_red,gp,5,20,160,1439,0.6674245294214289,0.589068935430337,46,4.707374382578808,2.3185671430335056e-05,0.003613066030909107,114,-0.9627306744841801,0.6978686454943933,0.7819438295095336,46,4.707374382578808,2.3185671430335056e-05,0.003613066030909107,0,,,,5.6701050570629885,1.630155203905609,2026-08-29T23:16:31.961144+00:00,1806733
wine_quality_red,gp,6,20,160,1439,0.36047467079715123,0.6673352707003862,42,4.729859420162958,1.1702397868714041e-05,0.003575318838684446,118,-1.1947300705025432,0.777075232258481,0.7801386482450383,42,4.729859420162958,1.1702397868714041e-05,0.003575318838684446,0,,,,5.924589490665501,1.5552047412996943,2026-08-29T23:16:32.013813+00:00,1806733
wine_quality_red,gp,7,20,160,1439,-0.1746051102040757,0.7312345418942398,30,4.724349369590807,8.25863459706087e-06,0.0035753191416094225,130,-1.3051330670798176,0.8112318877410997,0.7642314901123624,30,4.724349369590807,8.25863459706087e-06,0.0035753191416094225,0,,,,6.029482436670625,1.1305279568757418,2026-08-29T23:16:32.095631+00:00,1806733
wine_quality_red,gp,8,20,160,1439,0.7058735222910445,0.6429331173079458,50,4.71280727097166,2.057186671583116e-05,0.0036175910138618434,110,-1.115459999836508,0.775406514568326,0.7924465330096875,50,4.71280727097166,2.057186671583116e-05,0.0036175910138618434,0,,,,5.828267270808168,1.8213335221275524,2026-08-29T23:17:34.178300+00:00,1806733
wine_quality_red,gp,9,20,160,1439,0.33773511143226387,0.7097161764733555,42,4.7263901153691625,7.365301083431682e-06,0.003575510665143369,118,-1.224328534036802,0.8264254669265123,0.7945118991952946,42,4.7263901153691625,7.365301083431682e-06,0.003575510665143369,0,,,,5.950718649405965,1.562063645469066,2026-08-29T23:17:59.317205+00:00,1806733
wine_quality_red,gp,10,20,160,1439,0.5005366360065219,0.6859414840665292,44,4.7231543491405885,2.293423112697299e-05,0.0035920691671001677,116,-1.1011459448374343,0.8055974175717506,0.7970472551556571,44,4.7231543491405885,2.293423112697299e-05,0.0035920691671001677,0,,,,5.824300293978023,1.6016825808439563,2026-08-29T23:17:59.386764+00:00,1806733
wine_quality_red,gp,11,20,160,1439,0.8758877877720629,0.6701890646027544,56,4.722359953797352,7.67017753197522e-06,0.003633365136867704,104,-1.1952895323954005,0.8312672275068708,0.7667982373736697,56,4.722359953797352,7.67017753197522e-06,0.003633365136867704,0,,,,5.917649486192753,2.0711773201674633,2026-08-29T23:18:13.330337+00:00,1806733
wine_quality_red,gp,12,20,160,1439,0.18134888647970202,0.6833097746191176,36,4.713203259112257,7.857457925226822e-06,0.0036096490890245,124,-1.1343507700910398,0.7761877458916984,0.7843280090589784,36,4.713203259112257,7.857457925226822e-06,0.0036096490890245,0,,,,5.847554029203296,1.3156996565707417,2026-08-29T23:18:13.371187+00:00,1806733
wine_quality_red,gp,13,20,160,1439,0.38266839698033095,0.555558304048218,42,4.702746069045633,2.696214266963576e-05,0.003648430405311735,118,-1.154986367653082,0.6469170999792535,0.7726370375874261,42,4.702746069045633,2.696214266963576e-05,0.003648430405311735,0,,,,5.857732436698715,1.5376547646334129,2026-08-29T23:18:13.411345+00:00,1806733
wine_quality_red,gp,14,20,160,1439,0.2681910420329168,0.6468552254041191,37,4.722676698740836,1.3051170097897262e-05,0.0035887309163595443,123,-1.071776188033693,0.7377590172955815,0.7898498420372362,37,4.722676698740836,1.3051170097897262e-05,0.0035887309163595443,0,,,,5.794452886774529,1.3399672300666097,2026-08-29T23:18:13.451257+00:00,1806733
wine_quality_red,gp,15,20,160,1439,0.3793026305269564,0.5602060877970316,38,4.715322659078592,2.4901862907666678e-05,0.0036390186190149087,122,-0.9712609849235533,0.6415461453396057,0.7899993529672726,38,4.715322659078592,2.4901862907666678e-05,0.0036390186190149087,0,,,,5.6865836440021456,1.3505636154505096,2026-08-29T23:18:34.934203+00:00,1806733
wine_quality_red,gp,16,20,160,1439,0.45317107206694784,0.6764164754078634,43,4.72488634085141,1.4961913216554309e-05,0.0035918698735113983,117,-1.1167755651786238,0.7910086588118116,0.7721031127685238,43,4.72488634085141,1.4961913216554309e-05,0.0035918698735113983,0,,,,5.841661906030033,1.5699466372455717,2026-08-29T23:18:43.910101+00:00,1806733
wine_quality_red,gp,17,20,160,1439,0.3205926462943447,0.6703789132807935,44,4.723623097471775,1.0642836191619426e-05,0.003595220595656047,116,-1.3495223524281286,0.7873201052022665,0.7582050665141689,44,4.723623097471775,1.0642836191619426e-05,0.003595220595656047,0,,,,6.073145449899903,1.6701149987224733,2026-08-29T23:18:48.750028+00:00,1806733
wine_quality_red,gp,18,20,160,1439,0.21092687278422334,0.6540529657042575,38,4.713120047302224,9.31175641861975e-06,0.0036084041310006972,122,-1.1913955914099086,0.7490192774125781,0.772148350051397,38,4.713120047302224,9.31175641861975e-06,0.0036084041310006972,0,,,,5.904515638712133,1.4023224641941319,2026-08-29T23:18:56.903406+00:00,1806733
wine_quality_red,gp,19,20,160,1439,0.49232980348502603,0.6920456997174886,45,4.723323831176763,2.631604012205654e-05,0.00359979889350908,115,-1.1632765551769573,0.8162925735534592,0.7881997214996936,45,4.723323831176763,2.631604012205654e-05,0.00359979889350908,0,,,,5.88660038635372,1.6556063586619834,2026-08-29T23:19:02.585172+00:00,1806733
