experiment_id,dataset,method,T,repeat,init_seed,predict_seed,mpiw95,picp95,ll,rmse,mean_std_epistemic,mean_var_epistemic,timestamp,git_commit
e6a,sin_gap,mcd,5,2,0,2000,0.9731172339251429,0.741,-1.7629184244417135,0.5340807073335061,0.12898865459049577,0.019740432232595487,2026-08-31T19:39:19.704357+00:00,1806733
e6a,sin_gap,mcd,5,3,0,3000,0.9782840900941043,0.725,-1.7160500037677173,0.5347644254429812,0.13088509924003466,0.02051943117517336,2026-08-31T19:39:19.740331+00:00,1806733
e6a,sin_gap,mcd,5,4,0,4000,0.9853015552190356,0.745,-1.7473698863198377,0.5344767602314848,0.13423430640935918,0.021470959741408408,2026-08-31T19:39:19.768045+00:00,1806733
e6a,sin_gap,mcd,5,5,0,5000,0.9733412127612799,0.728,-1.7676844099801934,0.5358750091161237,0.1287649035940047,0.019875842588840526,2026-08-31T19:39:19.795086+00:00,1806733
e6a,sin_gap,mcd,5,6,0,6000,0.9807214686403829,0.733,-1.7335056520799548,0.5329243926342464,0.1317566513416435,0.020851600647182826,2026-08-31T19:39:19.841836+00:00,1806733
e6a,sin_gap,mcd,5,7,0,7000,0.9731302136390533,0.724,-1.70827030499691,0.5326881903699079,0.12912150292578284,0.019683691566653744,2026-08-31T19:39:19.871673+00:00,1806733
e6a,sin_gap,mcd,5,8,0,8000,0.977616274081466,0.727,-1.7525042580145216,0.5319561096331109,0.13106606112616362,0.02040032016285326,2026-08-31T19:39:19.898310+00:00,1806733
e6a,sin_gap,mcd,5,9,0,9000,0.9809123291979075,0.728,-1.7332672505500581,0.5352989751452017,0.1326345744359399,0.020823772498691533,2026-08-31T19:39:19.943986+00:00,1806733
e6a,sin_gap,mcd,10,0,0,0,0.9835952735343788,0.731,-1.637879528953771,0.5318357468577817,0.13674523254724794,0.020739442033739976,2026-08-31T19:39:19.973125+00:00,1806733
e6a,sin_gap,mcd,10,1,0,1000,0.9848744505376475,0.733,-1.6221854150203914,0.5290769792629922,0.13709126669073618,0.02095783411732058,2026-08-31T19:39:20.004996+00:00,1806733
e6a,sin_gap,mcd,10,2,0,2000,0.9819741943777321,0.739,-1.6392817490825673,0.5323852342755052,0.13641378931247097,0.0204741407678233,2026-08-31T19:39:20.045709+00:00,1806733
e6a,sin_gap,mcd,10,3,0,3000,0.9858372715644584,0.728,-1.6212458959101774,0.5333816297306726,0.13763807375052556,0.021078185800866955,2026-08-31T19:39:20.074671+00:00,1806733
e6a,sin_gap,mcd,10,4,0,4000,0.9891732344102304,0.737,-1.6291516232636218,0.531698232053298,0.13892312544506435,0.021545008602947037,2026-08-31T19:39:20.105736+00:00,1806733
e6a,sin_gap,mcd,10,5,0,5000,0.9814308836808252,0.735,-1.693814720828045,0.535188947854639,0.1355993961011228,0.02049616804568106,2026-08-31T19:39:20.151933+00:00,1806733
e6a,sin_gap,mcd,10,6,0,6000,0.9842514503305265,0.732,-1.647314698316809,0.5311608032266124,0.13684447818097728,0.020839657215025852,2026-08-31T19:39:20.182756+00:00,1806733
e6a,sin_gap,mcd,10,7,0,7000,0.9835322231512625,0.74,-1.608567843022112,0.5292606168117456,0.13640629890633343,0.020775411071671968,2026-08-31T19:39:20.212958+00:00,1806733
e6a,sin_gap,mcd,10,8,0,8000,0.9811082110381194,0.732,-1.6555357940926896,0.5316560836640801,0.13567150034168401,0.020421184603012725,2026-08-31T19:39:20.255202+00:00,1806733
e6a,sin_gap,mcd,10,9,0,9000,0.9886938188053532,0.74,-1.6089394650085078,0.531813371799947,0.13906897158931333,0.02141240490937048,2026-08-31T19:39:20.284993+00:00,1806733
e6a,sin_gap,mcd,20,0,0,0,0.9876133567925042,0.734,-1.5823648433942437,0.5300731733290801,0.1397994574860778,0.021092605064324234,2026-08-31T19:39:20.321323+00:00,1806733
e6a,sin_gap,mcd,20,1,0,1000,0.9875602408209422,0.746,-1.5641566415428978,0.5283107581401079,0.1397160103601432,0.02108699568138739,2026-08-31T19:39:20.361792+00:00,1806733
e6a,sin_gap,mcd,20,2,0,2000,0.9846853025101552,0.732,-1.6061893125251983,0.5309937328474029,0.13877178183783564,0.02067119916198348,2026-08-31T19:39:20.398876+00:00,1806733
e6a,sin_gap,mcd,20,3,0,3000,0.987298947773837,0.73,-1.581225489517135,0.5309607411804308,0.139848453477021,0.02102208739592713,2026-08-31T19:39:20.435994+00:00,1806733
e6a,sin_gap,mcd,20,4,0,4000,0.9890515565015495,0.735,-1.5900009720512052,0.5310154577082,0.1404053598309706,0.021291535974553983,2026-08-31T19:39:20.472838+00:00,1806733
e6a,sin_gap,mcd,20,5,0,5000,0.9866963899546434,0.738,-1.612960144017598,0.5331579490768639,0.13939662566600067,0.020969120772602507,2026-08-31T19:39:20.510975+00:00,1806733
e6a,sin_gap,mcd,20,6,0,6000,0.9850719976094251,0.727,-1.6122267810551798,0.5316990668781407,0.1388113469317193,0.02072545908186671,2026-08-31T19:39:20.549009+00:00,1806733
e6a,sin_gap,mcd,20,7,0,7000,0.9854596867459879,0.738,-1.5881201274418661,0.5298297492014066,0.13878959409747807,0.0208055113821092,2026-08-31T19:39:20.587191+00:00,1806733
e6a,sin_gap,mcd,20,8,0,8000,0.9853821314573565,0.744,-1.586724615185478,0.5300220556350841,0.13913223378743522,0.020753920113037724,2026-08-31T19:39:20.625266+00:00,1806733
e6a,sin_gap,mcd,20,9,0,9000,0.9895470798457477,0.746,-1.5719787531551708,0.5313096527026177,0.1407315124091354,0.02133460846923334,2026-08-31T19:39:20.663654+00:00,1806733
e6a,sin_gap,mcd,50,0,0,0,0.9882221012498402,0.735,-1.5599504103956057,0.5290259147053638,0.14097901282025344,0.021035395018106192,2026-08-31T19:39:20.726601+00:00,1806733
e6a,sin_gap,mcd,50,1,0,1000,0.9866991635719775,0.744,-1.55105167008165,0.5289028189763665,0.14028309207966697,0.020828584223518447,2026-08-31T19:39:20.788292+00:00,1806733
e6a,sin_gap,mcd,50,2,0,2000,0.9866490706681057,0.735,-1.5630306585685725,0.5300964570181905,0.1403965528137569,0.02080720781640223,2026-08-31T19:39:20.853453+00:00,1806733
e6a,sin_gap,mcd,50,3,0,3000,0.9880153274099898,0.739,-1.5523855326884326,0.5299126883071148,0.1408836756425735,0.021001033432132225,2026-08-31T19:39:20.912918+00:00,1806733
e6a,sin_gap,mcd,50,4,0,4000,0.9888366214899911,0.735,-1.5850531743804843,0.5317225085275765,0.14124094671758206,0.021112609860538284,2026-08-31T19:39:20.971810+00:00,1806733
e6a,sin_gap,mcd,50,5,0,5000,0.9868586126203188,0.734,-1.5772596986372531,0.5317594743335892,0.14042212178692565,0.020840201064409675,2026-08-31T19:39:21.032685+00:00,1806733
e6a,sin_gap,mcd,50,6,0,6000,0.9853969237047926,0.734,-1.5809507583195461,0.5314296516992707,0.13971500262570907,0.020656950003550712,2026-08-31T19:39:21.092080+00:00,1806733
e6a,sin_gap,mcd,50,7,0,7000,0.9866053571214547,0.736,-1.554435647643889,0.5300194156374315,0.1402019134901497,0.02082189558324243,2026-08-31T19:39:21.152670+00:00,1806733
e6a,sin_gap,mcd,50,8,0,8000,0.9869129908219569,0.742,-1.5582577966528457,0.5292209861117246,0.14040871879344158,0.020858434088328732,2026-08-31T19:39:21.212010+00:00,1806733
e6a,sin_gap,mcd,50,9,0,9000,0.9911071237279376,0.74,-1.5355828702177623,0.5297447380831257,0.1422346365075136,0.021416140772485808,2026-08-31T19:39:21.271853+00:00,1806733
e6a,sin_gap,mcd,100,0,0,0,0.987175230359418,0.739,-1.558732684244971,0.530003550805141,0.1407901573385603,0.020854990789544968,2026-08-31T19:39:21.376870+00:00,1806733
e6a,sin_gap,mcd,100,1,0,1000,0.9866130364005608,0.738,-1.5616817633554145,0.5295803003286527,0.14057269227050478,0.020770826562325134,2026-08-31T19:39:21.479758+00:00,1806733
e6a,sin_gap,mcd,100,2,0,2000,0.9874022526972968,0.74,-1.5534213376261268,0.5300288460361661,0.1409104894259649,0.02087710739955637,2026-08-31T19:39:21.577727+00:00,1806733
e6a,sin_gap,mcd,100,3,0,3000,0.9882205267290828,0.743,-1.5514735553149128,0.5297056075165485,0.14122200970103546,0.020987985307731435,2026-08-31T19:39:21.674396+00:00,1806733
e6a,sin_gap,mcd,100,4,0,4000,0.9875898781216258,0.737,-1.562788537400492,0.53078105917438,0.1409505821794097,0.020907457854079957,2026-08-31T19:39:21.775305+00:00,1806733
e6a,sin_gap,mcd,100,5,0,5000,0.9876970508329264,0.737,-1.564483729259392,0.5310239518306455,0.1410216979918508,0.02091818277873449,2026-08-31T19:39:21.872806+00:00,1806733
e6a,sin_gap,mcd,100,6,0,6000,0.9873578449989616,0.735,-1.5595373201422462,0.5303913652729392,0.14087383355014152,0.020870701077928558,2026-08-31T19:39:21.972215+00:00,1806733
e6a,sin_gap,mcd,100,7,0,7000,0.9865717082582207,0.738,-1.5603106876903277,0.5299635553916695,0.140437941270927,0.020778397176006054,2026-08-31T19:39:22.074143+00:00,1806733
e6a,sin_gap,mcd,100,8,0,8000,0.9880531525203355,0.738,-1.551580077019193,0.5296257253191934,0.14119399522675208,0.020963373215726742,2026-08-31T19:39:22.174081+00:00,1806733
e6a,sin_gap,mcd,100,9,0,9000,0.9900499246784552,0.735,-1.533361332439649,0.5296952448560573,0.14198246434742823,0.021237468856921907,2026-08-31T19:39:22.282927+00:00,1806733
e6a,sin_gap,mcd,200,0,0,0,0.9876290668533959,0.739,-1.5562016154737615,0.5302929236019976,0.14109774846103745,0.02089289526139767,2026-08-31T19:39:22.458155+00:00,1806733
e6a,sin_gap,mcd,200,1,0,1000,0.9873858617118194,0.737,-1.5482570685250878,0.5295867384898452,0.1409974257373314,0.020858215678158362,2026-08-31T19:39:22.640328+00:00,1806733
e6a,sin_gap,mcd,200,2,0,2000,0.9885969658958488,0.738,-1.5467441887993134,0.530201698522985,0.14153761705483572,0.021017921511002385,2026-08-31T19:39:22.813669+00:00,1806733
e6a,sin_gap,mcd,200,3,0,3000,0.9888633066305161,0.741,-1.5423367322017965,0.529803104214775,0.14160126871481588,0.021055952740178838,2026-08-31T19:39:22.992457+00:00,1806733
e6a,sin_gap,mcd,200,4,0,4000,0.9876988502375809,0.739,-1.5567975212573877,0.5304454136726665,0.1411438068992669,0.020898624011874343,2026-08-31T19:39:23.163550+00:00,1806733
e6a,sin_gap,mcd,200,5,0,5000,0.9876721365708365,0.735,-1.5555321276582574,0.5308561770303963,0.14112293448976812,0.020896445967389116,2026-08-31T19:39:23.337013+00:00,1806733
e6a,sin_gap,mcd,200,6,0,6000,0.987449432257012,0.733,-1.5598147661691133,0.5304080723132645,0.1410495279493637,0.020863474390773292,2026-08-31T19:39:23.508790+00:00,1806733
e6a,sin_gap,mcd,200,7,0,7000,0.9871025155987597,0.738,-1.5587377004790632,0.5302645645558415,0.14081635888101765,0.020826891835071085,2026-08-31T19:39:23.687474+00:00,1806733
e6a,sin_gap,mcd,200,8,0,8000,0.9889166960004712,0.737,-1.5422807362328723,0.5296293440797648,0.14168989214528618,0.02105822565016314,2026-08-31T19:39:23.867373+00:00,1806733
e6a,sin_gap,mcd,200,9,0,9000,0.988553819037174,0.737,-1.5466859014428638,0.530087508872297,0.14149520939968444,0.021014675772298454,2026-08-31T19:39:24.045756+00:00,1806733
e6a,sin_gap,mcd,500,0,0,0,0.9880601536202294,0.737,-1.5502666071723215,0.530567240379146,0.14135523022913662,0.020938244270709127,2026-08-31T19:39:24.476609+00:00,1806733
e6a,sin_gap,mcd,500,1,0,1000,0.9879168527889474,0.739,-1.548060477867381,0.5299662874918853,0.14129548176391,0.0209179157014266,2026-08-31T19:39:24.913110+00:00,1806733
e6a,sin_gap,mcd,500,2,0,2000,0.9883001395818987,0.739,-1.5488247036701464,0.5303508657449808,0.1415072253984651,0.020965182920370196,2026-08-31T19:39:25.331123+00:00,1806733
e6a,sin_gap,mcd,500,3,0,3000,0.9886140170811989,0.738,-1.545027770289779,0.5301264760699207,0.141584344180728,0.02101151521142644,2026-08-31T19:39:25.723343+00:00,1806733
e6a,sin_gap,mcd,500,4,0,4000,0.9885708046042786,0.737,-1.5480314436099747,0.530158837086794,0.1415935655363889,0.021002221468492746,2026-08-31T19:39:26.130764+00:00,1806733
e6a,sin_gap,mcd,500,5,0,5000,0.9879111901094163,0.735,-1.5503866554870933,0.5306586266600084,0.14130097944644812,0.020916975720452,2026-08-31T19:39:26.539032+00:00,1806733
e6a,sin_gap,mcd,500,6,0,6000,0.9884557204373405,0.735,-1.5495385990504458,0.5303185679408122,0.14155371029905695,0.020985581286415766,2026-08-31T19:39:26.946389+00:00,1806733
e6a,sin_gap,mcd,500,7,0,7000,0.9873346742077146,0.739,-1.5526998988787744,0.5304712166353348,0.1410393183470476,0.020842052967242054,2026-08-31T19:39:27.358257+00:00,1806733
e6a,sin_gap,mcd,500,8,0,8000,0.9884761136164505,0.739,-1.5470019346187056,0.5304447875430197,0.14154661306636204,0.02099167163562538,2026-08-31T19:39:27.817383+00:00,1806733
e6a,sin_gap,mcd,500,9,0,9000,0.9885446072605648,0.741,-1.5455772980004565,0.5302225596638149,0.14156900192761565,0.021001487734468076,2026-08-31T19:39:28.238750+00:00,1806733
e6a,sin_gap,bbb,2,0,0,0,0.692179453729706,0.59,-4.046741095622523,0.5223827446746717,0.04723028906739489,0.005357924501171299,2026-08-31T19:40:43.891478+00:00,1806733
e6a,sin_gap,bbb,2,1,0,1000,0.7132209195441196,0.609,-4.068448287490803,0.5504407724452786,0.07209685877475357,0.00700072233595038,2026-08-31T19:40:43.914893+00:00,1806733
e6a,sin_gap,bbb,2,2,0,2000,0.6629463968317625,0.644,-3.335923558089915,0.48591011074415147,0.04003235421083335,0.002057489848595688,2026-08-31T19:40:43.937632+00:00,1806733
e6a,sin_gap,bbb,2,3,0,3000,0.716934482610128,0.617,-2.605295150514279,0.4986513408901237,0.07615046284553142,0.007135974583823526,2026-08-31T19:40:43.959536+00:00,1806733
e6a,sin_gap,bbb,2,4,0,4000,0.7123498068407537,0.598,-3.546530625184463,0.5422479986916005,0.06548080755129591,0.006843348947575933,2026-08-31T19:40:43.982819+00:00,1806733
e6a,sin_gap,bbb,2,5,0,5000,1.0403468927443056,0.693,-2.074723755888799,0.4947531231372189,0.2065402391832405,0.04575805403971087,2026-08-31T19:40:44.007350+00:00,1806733
e6a,sin_gap,bbb,2,6,0,6000,0.6762290240527434,0.612,-2.5541323272800693,0.4732142446196775,0.04799679103377998,0.00329015127273266,2026-08-31T19:40:44.030321+00:00,1806733
e6a,sin_gap,bbb,2,7,0,7000,0.8206100580133772,0.628,-3.8896374439720214,0.5555616842970251,0.12377505633696574,0.018314964297838965,2026-08-31T19:40:44.053560+00:00,1806733
e6a,sin_gap,bbb,2,8,0,8000,0.6743190736088075,0.603,-4.303464719572252,0.5347893526211339,0.04488178908465795,0.0031167453545227386,2026-08-31T19:40:44.076537+00:00,1806733
e6a,sin_gap,bbb,2,9,0,9000,0.7643575472737485,0.628,-2.681533736994883,0.5075503196819936,0.10370026132543955,0.011661907837765339,2026-08-31T19:40:44.098734+00:00,1806733
e6a,sin_gap,bbb,5,0,0,0,0.7716666669087463,0.621,-3.3582991165021494,0.55931062695462,0.1074772248282903,0.012443189977213092,2026-08-31T19:40:44.122516+00:00,1806733
e6a,sin_gap,bbb,5,1,0,1000,0.7826898396062695,0.644,-2.610349715252018,0.5240114095533317,0.11417659985088996,0.013396906774380433,2026-08-31T19:40:44.147136+00:00,1806733
e6a,sin_gap,bbb,5,2,0,2000,0.7421473298824198,0.637,-2.758666884816148,0.5044996179036937,0.08714519613912873,0.009780462757233472,2026-08-31T19:40:44.171426+00:00,1806733
e6a,sin_gap,bbb,5,3,0,3000,0.7300782338451095,0.602,-2.94150228813276,0.5110432493905909,0.08558936241062459,0.008259670068822948,2026-08-31T19:40:44.196072+00:00,1806733
e6a,sin_gap,bbb,5,4,0,4000,0.7351375643063083,0.601,-3.118524341905806,0.5167934091734591,0.08585937943110444,0.008910853204097709,2026-08-31T19:40:44.219513+00:00,1806733
e6a,sin_gap,bbb,5,5,0,5000,0.8865711555597697,0.666,-2.3545406523491033,0.5312829799655262,0.15360799330785863,0.025388225900554545,2026-08-31T19:40:44.241971+00:00,1806733
e6a,sin_gap,bbb,5,6,0,6000,0.8386648530013965,0.65,-2.3105518640113423,0.5035984875649637,0.12892118317058424,0.020541159724047256,2026-08-31T19:40:44.265952+00:00,1806733
e6a,sin_gap,bbb,5,7,0,7000,0.8551808381498521,0.653,-2.5109747568260157,0.528799229575946,0.14305448816416785,0.021370264502327974,2026-08-31T19:40:44.290171+00:00,1806733
e6a,sin_gap,bbb,5,8,0,8000,0.817473255122128,0.675,-2.008198092898143,0.4855894052703705,0.12640404232366115,0.017417072992090644,2026-08-31T19:40:44.313850+00:00,1806733
e6a,sin_gap,bbb,5,9,0,9000,0.9036866027801307,0.676,-2.2235007744752564,0.533294283887231,0.15886822347868051,0.027819952733286735,2026-08-31T19:40:44.338119+00:00,1806733
e6a,sin_gap,bbb,10,0,0,0,0.7755560287079014,0.633,-2.9645807597805316,0.5320408251055136,0.10936652094847762,0.012799672336273988,2026-08-31T19:40:44.364062+00:00,1806733
e6a,sin_gap,bbb,10,1,0,1000,0.8060122698523388,0.649,-2.2606507863001197,0.5089815578364059,0.1245271842894195,0.015774683028233608,2026-08-31T19:40:44.389395+00:00,1806733
e6a,sin_gap,bbb,10,2,0,2000,0.8197471206367227,0.668,-2.0905745600124015,0.5072256860854654,0.12423988343847435,0.01820415717927021,2026-08-31T19:40:44.414581+00:00,1806733
e6a,sin_gap,bbb,10,3,0,3000,0.8132945941258807,0.64,-2.6665590971825797,0.5235481974367135,0.125299015068806,0.01700325921979488,2026-08-31T19:40:44.440655+00:00,1806733
e6a,sin_gap,bbb,10,4,0,4000,0.777142847068216,0.628,-2.5393301509641737,0.5056967943884744,0.10506405294967132,0.013400225560763528,2026-08-31T19:40:44.466120+00:00,1806733
e6a,sin_gap,bbb,10,5,0,5000,0.8575999448922415,0.683,-1.882824144524486,0.4851183793581214,0.14329695501830694,0.021844203810056223,2026-08-31T19:40:44.492219+00:00,1806733
e6a,sin_gap,bbb,10,6,0,6000,0.8304028435493583,0.652,-2.0618562629994375,0.4970648602065618,0.13076411956060352,0.019019930158814004,2026-08-31T19:40:44.518263+00:00,1806733
e6a,sin_gap,bbb,10,7,0,7000,0.8747435294907213,0.668,-2.205183988639479,0.5088549859674014,0.15117277453670824,0.02360526583640121,2026-08-31T19:40:44.543836+00:00,1806733
e6a,sin_gap,bbb,10,8,0,8000,0.861835687548708,0.678,-1.8441775872500858,0.4730051924177382,0.14490832367807793,0.022334139838464155,2026-08-31T19:40:44.569568+00:00,1806733
e6a,sin_gap,bbb,10,9,0,9000,0.911108736280669,0.683,-1.6753977929457724,0.5063911180510056,0.16119181044780856,0.028967989722405888,2026-08-31T19:40:44.594424+00:00,1806733
e6a,sin_gap,bbb,20,0,0,0,0.8229431375075028,0.651,-2.7588206417903085,0.5307052886751699,0.12807959742818895,0.018114010726367886,2026-08-31T19:40:44.624359+00:00,1806733
e6a,sin_gap,bbb,20,1,0,1000,0.8203722441473369,0.641,-2.1453172167082046,0.5142144633751246,0.1291550443349716,0.01754740586075665,2026-08-31T19:40:44.653947+00:00,1806733
e6a,sin_gap,bbb,20,2,0,2000,0.8035589774531934,0.663,-2.1676263616022062,0.5029669118869089,0.11879409743683073,0.016156249933465698,2026-08-31T19:40:44.684453+00:00,1806733
e6a,sin_gap,bbb,20,3,0,3000,0.8542869914029564,0.674,-1.9670450370904624,0.49575991297873084,0.1435264371926229,0.021170408206934287,2026-08-31T19:40:44.713543+00:00,1806733
e6a,sin_gap,bbb,20,4,0,4000,0.8259346612097799,0.644,-2.4521890337748644,0.5157768621289605,0.12913664820280105,0.018512415151026064,2026-08-31T19:40:44.742892+00:00,1806733
e6a,sin_gap,bbb,20,5,0,5000,0.8432636122280085,0.67,-2.36299133428737,0.5090491854295807,0.13789936524959465,0.0201279523341082,2026-08-31T19:40:44.771550+00:00,1806733
e6a,sin_gap,bbb,20,6,0,6000,0.8638064354165436,0.667,-2.0409048314353364,0.5018955555514857,0.1456687371996831,0.022558175829867907,2026-08-31T19:40:44.801063+00:00,1806733
e6a,sin_gap,bbb,20,7,0,7000,0.8496925535414869,0.674,-2.1750957148065058,0.4893308698295006,0.1404555525947756,0.020948586430228695,2026-08-31T19:40:44.829785+00:00,1806733
e6a,sin_gap,bbb,20,8,0,8000,0.8393797360242842,0.677,-2.049468762197918,0.4690673240949848,0.134977966883229,0.019981786538315782,2026-08-31T19:40:44.859730+00:00,1806733
e6a,sin_gap,bbb,20,9,0,9000,0.8439022751819011,0.665,-2.0126615427659504,0.5085044939370019,0.13766847385996636,0.020313925108765358,2026-08-31T19:40:44.889321+00:00,1806733
e6a,sin_gap,bbb,50,0,0,0,0.8321349350557578,0.656,-2.439028604289885,0.5190162956510563,0.13399542854591634,0.018836195196618916,2026-08-31T19:40:44.931259+00:00,1806733
e6a,sin_gap,bbb,50,1,0,1000,0.8160389179052756,0.652,-2.3216687555184534,0.5125819289945592,0.12809088585449666,0.016967649338096913,2026-08-31T19:40:44.973779+00:00,1806733
e6a,sin_gap,bbb,50,2,0,2000,0.8040209885345355,0.659,-2.2846760306804796,0.5066375465401465,0.12186152081964832,0.015837657534885356,2026-08-31T19:40:45.016783+00:00,1806733
e6a,sin_gap,bbb,50,3,0,3000,0.8390901054557446,0.666,-2.1769212001768654,0.5047066572589309,0.13828421580685366,0.019313990828274667,2026-08-31T19:40:45.057374+00:00,1806733
e6a,sin_gap,bbb,50,4,0,4000,0.8262058025557838,0.664,-2.3075717790312584,0.5150283034622525,0.1320277304351222,0.01811706369486728,2026-08-31T19:40:45.099906+00:00,1806733
e6a,sin_gap,bbb,50,5,0,5000,0.8495067166007705,0.673,-2.0963879443987286,0.5027522085327147,0.14214562051275045,0.020500349522438944,2026-08-31T19:40:45.141206+00:00,1806733
e6a,sin_gap,bbb,50,6,0,6000,0.84336019121602,0.661,-2.412517378341615,0.5152679246746588,0.13737783070345383,0.020362609623623726,2026-08-31T19:40:45.182725+00:00,1806733
e6a,sin_gap,bbb,50,7,0,7000,0.8289791852001308,0.667,-2.1701257496678044,0.49204313698532354,0.1323884256949587,0.018543164669191817,2026-08-31T19:40:45.223770+00:00,1806733
e6a,sin_gap,bbb,50,8,0,8000,0.8449467938002793,0.671,-2.0460936829995933,0.4918885931145282,0.13952537986190058,0.020180246033001305,2026-08-31T19:40:45.264429+00:00,1806733
e6a,sin_gap,bbb,50,9,0,9000,0.8289529794150924,0.666,-2.091237212537406,0.4966970335998759,0.13223349826340836,0.018536354761164574,2026-08-31T19:40:45.304436+00:00,1806733
e6a,sin_gap,bbb,100,0,0,0,0.8380263537812879,0.666,-2.1943423744636736,0.5022768169707458,0.13627767427055437,0.019507001256278085,2026-08-31T19:40:45.364415+00:00,1806733
e6a,sin_gap,bbb,100,1,0,1000,0.8261691769810828,0.665,-2.2551199328330287,0.5028430311250204,0.13200369478065174,0.0181117175558957,2026-08-31T19:40:45.424182+00:00,1806733
e6a,sin_gap,bbb,100,2,0,2000,0.8096975281101081,0.662,-2.2344410429847663,0.49902722411742356,0.1251227784677434,0.016331574716355348,2026-08-31T19:40:45.485324+00:00,1806733
e6a,sin_gap,bbb,100,3,0,3000,0.8318175989311115,0.667,-2.146578857995466,0.4993546549740982,0.13498379380341088,0.01859750374264029,2026-08-31T19:40:45.543900+00:00,1806733
e6a,sin_gap,bbb,100,4,0,4000,0.8318824826723135,0.659,-2.3302915573604457,0.5148431264936145,0.1338489809614604,0.018820942937114563,2026-08-31T19:40:45.604281+00:00,1806733
e6a,sin_gap,bbb,100,5,0,5000,0.8350303584208868,0.668,-2.1826510163896238,0.5031171065260965,0.13610218207081662,0.01897811438277986,2026-08-31T19:40:45.664246+00:00,1806733
e6a,sin_gap,bbb,100,6,0,6000,0.8417483979139292,0.663,-2.2757785457822792,0.5108414394765743,0.13759161667976602,0.01994834228841914,2026-08-31T19:40:45.725350+00:00,1806733
e6a,sin_gap,bbb,100,7,0,7000,0.8199272521826608,0.665,-2.1825277513467753,0.4942358924121127,0.12902626403224315,0.017501208906752084,2026-08-31T19:40:45.785119+00:00,1806733
e6a,sin_gap,bbb,100,8,0,8000,0.8283527372403826,0.667,-2.105661743404705,0.4950225080081702,0.1331375863303016,0.018300956970977972,2026-08-31T19:40:45.844859+00:00,1806733
e6a,sin_gap,bbb,100,9,0,9000,0.8376494393979211,0.665,-2.1223295766619072,0.5006603711777562,0.13689568008203737,0.019309982445626317,2026-08-31T19:40:45.904294+00:00,1806733
e6a,sin_gap,bbb,200,0,0,0,0.8418215111866398,0.667,-2.114077955492521,0.4974529234096784,0.1380608778527622,0.019884355751998595,2026-08-31T19:40:46.002391+00:00,1806733
e6a,sin_gap,bbb,200,1,0,1000,0.8144280779483233,0.662,-2.341068010357773,0.5017632953733229,0.12713575944460792,0.016847824288204645,2026-08-31T19:40:46.104636+00:00,1806733
e6a,sin_gap,bbb,200,2,0,2000,0.8291250549273596,0.668,-2.2007351635502914,0.4982066001356849,0.13259123101966155,0.01853035577975551,2026-08-31T19:40:46.202681+00:00,1806733
e6a,sin_gap,bbb,200,3,0,3000,0.8245584228961682,0.664,-2.231133416470375,0.49707859311737174,0.13154570646545455,0.017901705660493997,2026-08-31T19:40:46.300217+00:00,1806733
e6a,sin_gap,bbb,200,4,0,4000,0.8257727897327081,0.661,-2.2445988620849726,0.5041648818376242,0.1316529114747301,0.018105540861287066,2026-08-31T19:40:46.398968+00:00,1806733
e6a,sin_gap,bbb,200,5,0,5000,0.8271149862938056,0.661,-2.3282805928542754,0.5055616084304976,0.13235259424483772,0.01821820482032025,2026-08-31T19:40:46.496550+00:00,1806733
e6a,sin_gap,bbb,200,6,0,6000,0.8391368559316031,0.662,-2.295552364305557,0.5062639663129269,0.13650412316117155,0.01968341083749882,2026-08-31T19:40:46.595983+00:00,1806733
e6a,sin_gap,bbb,200,7,0,7000,0.8069842665706383,0.661,-2.314856667282658,0.4985457358530661,0.12346161415374615,0.016124004036451468,2026-08-31T19:40:46.695120+00:00,1806733
e6a,sin_gap,bbb,200,8,0,8000,0.8393950635929189,0.67,-2.099056985115772,0.49301924135224784,0.13687828215686745,0.019645876315801114,2026-08-31T19:40:46.792399+00:00,1806733
e6a,sin_gap,bbb,200,9,0,9000,0.8245855599465192,0.661,-2.2694014100604,0.5033408350694902,0.131648839566399,0.01788366377695091,2026-08-31T19:40:46.889163+00:00,1806733
e6a,sin_gap,bbb,500,0,0,0,0.8300277720495326,0.665,-2.223604876614899,0.5003797979584839,0.13320592754774993,0.01858733408114581,2026-08-31T19:40:47.103675+00:00,1806733
e6a,sin_gap,bbb,500,1,0,1000,0.815919050784842,0.664,-2.3095911433176357,0.4975372790237221,0.12740370855747882,0.01705508842691167,2026-08-31T19:40:47.339517+00:00,1806733
e6a,sin_gap,bbb,500,2,0,2000,0.820276627277532,0.664,-2.2656777752361896,0.49897582150230557,0.12943621011874104,0.017492611771782223,2026-08-31T19:40:47.559328+00:00,1806733
e6a,sin_gap,bbb,500,3,0,3000,0.82296969580832,0.664,-2.2614719850765335,0.497960871435683,0.13041528283274242,0.01780078407763601,2026-08-31T19:40:47.776538+00:00,1806733
e6a,sin_gap,bbb,500,4,0,4000,0.8282652235741778,0.664,-2.269132349397539,0.5042617107494123,0.13254255744439378,0.018388729217169334,2026-08-31T19:40:47.988660+00:00,1806733
e6a,sin_gap,bbb,500,5,0,5000,0.8295127928254995,0.665,-2.288159291976764,0.5020257139202657,0.13281022656237154,0.0185635321476205,2026-08-31T19:40:48.201835+00:00,1806733
