experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,torch_threads,timestamp,git_commit
e2_uci,yacht,gp,epochs=2000,9,9,277,31,random,0.2051851382090294,0.1661064788866133,0.1825583460176282,-0.1825583460176282,0.1154310409805596,0.967741935483871,1.0091052143278427,1.0153127397060002,0.0716468590831918,,0.0276788502379851,0.0508688073529501,0.6476171144131053,0.6428529000004346,16.57419353808021,3,not_applicable,2026-08-29T19:59:54.146368+00:00,1806733
e2_uci,yacht,gp,epochs=2000,10,10,277,31,random,0.6903482245595958,0.3428567882270109,-0.2970654795882325,0.2970654795882325,0.2517165137902779,0.935483870967742,1.0521207738185432,2.623254250064423,0.1161290322580644,,0.0178819591407937,0.115731996352561,0.8661669802771229,0.7326042000004236,21.22258064768938,3,not_applicable,2026-08-29T19:59:54.923239+00:00,1806733
e2_uci,yacht,gp,epochs=2000,11,11,277,31,random,0.7833104599969546,0.3103127121069726,-0.0577267644226442,0.0577267644226442,0.2293968412118827,0.935483870967742,1.0367905294715518,2.9073173642437338,0.1035653650254668,,0.0258469051217979,0.1001567873264193,0.7948718436769616,0.664835800000219,20.516129053806164,3,not_applicable,2026-08-29T19:59:55.631701+00:00,1806733
e2_uci,yacht,gp,epochs=2000,12,12,277,31,random,0.4252175345920761,0.2051588972724018,0.1098161867516687,-0.1098161867516687,0.1610477117628045,0.967741935483871,1.12917045656671,2.236517515955276,0.0534804753820033,,0.0226102488433664,0.1289070241333554,0.8507744470372025,0.5233755999997811,20.080645182104256,3,not_applicable,2026-08-29T19:59:56.201794+00:00,1806733
e2_uci,yacht,gp,epochs=2000,13,13,277,31,random,0.530305725583204,0.3060205846182487,-0.4080948413168119,0.4080948413168119,0.2297311339095932,0.8064516129032258,0.8188151618859354,3.09486106713187,0.066893039049236,,0.0151502183499538,0.0416493493426989,0.7332687735946697,0.8997288999999,22.77741937324472,3,not_applicable,2026-08-29T19:59:57.146982+00:00,1806733
e2_uci,yacht,gp,epochs=2000,14,14,277,31,random,0.3608089737946017,0.2574625714855818,-0.2477584607804586,0.2477584607804586,0.1827540839772184,0.8387096774193549,0.932193799288628,1.6144053118186814,0.0487266553480475,,0.0222752819648369,0.0483084767673955,0.6844134916455669,0.717029100000218,25.2838709721184,3,not_applicable,2026-08-29T19:59:57.910889+00:00,1806733
e2_uci,yacht,gp,epochs=2000,15,15,277,31,random,0.2277810075401668,0.1675646532788811,0.182805456020966,-0.182805456020966,0.1179562899777941,1.0,1.007857423571615,1.0078574235716151,0.06383701188455,,0.0270351361104148,0.0486676614418432,0.6428779782972707,0.5888734999998633,25.093548379851608,3,not_applicable,2026-08-29T19:59:58.545584+00:00,1806733
e2_uci,yacht,gp,epochs=2000,16,16,277,31,random,0.6213734002311223,0.3180677290457109,-0.2286540518712407,0.2286540518712407,0.2276473009672846,0.935483870967742,1.8996630254138496,2.516510197356873,0.0458404074702885,,0.0230221340013861,0.7167029182866841,0.9688774444907934,0.8740656999998464,17.387096792639742,3,not_applicable,2026-08-29T19:59:59.464762+00:00,1806733
e2_uci,yacht,gp,epochs=2000,17,17,277,31,random,0.4185730518820172,0.2159141851175509,0.0875726203038978,-0.0875726203038978,0.1578642517338959,0.935483870967742,0.9717008061888532,2.0638437334895388,0.0565365025466892,,0.0258227999748045,0.0496024836016341,0.6576373498332985,0.4974040000006425,16.887096770064563,3,not_applicable,2026-08-29T20:00:00.007237+00:00,1806733
e2_uci,yacht,gp,epochs=2000,18,18,277,31,random,0.4480297172656826,0.2482377946661124,-0.1723774998388016,0.1723774998388016,0.187460713733869,0.935483870967742,1.010530457864946,2.402207955915995,0.0497453310696095,,0.0228487096290337,0.0589698282660258,0.7207392087800509,0.4733427999999549,17.951612907411125,3,not_applicable,2026-08-29T20:00:00.527438+00:00,1806733
e2_uci,yacht,gp,epochs=2000,19,19,277,31,random,0.4438774350477768,0.2599133669237541,-0.2627074228764581,0.2627074228764581,0.1905528008140376,0.9032258064516128,1.1115640464618068,2.6372679770672134,0.0546689303904923,,0.0251421834490075,0.0767847060427634,0.7533312006834328,0.577491099999861,22.112903230487472,3,not_applicable,2026-08-29T20:00:01.149972+00:00,1806733
e2_uci,energy,gp,epochs=1000,0,0,691,77,random,0.3871103527644207,0.2812004007202262,-0.4806186768489688,0.4806186768489688,0.2127481419413451,0.948051948051948,1.7366456317091064,2.1925441980809808,0.0517429938482569,,0.15511571385759,0.0419530078745316,0.2128851677008336,12.25966139999946,22.822077916281195,3,not_applicable,2026-08-29T20:00:13.456242+00:00,1806733
e2_uci,energy,gp,epochs=1000,1,1,691,77,random,0.5650368787491239,0.3606522217673647,-0.917490422593032,0.917490422593032,0.2749021939297736,0.8961038961038961,1.6274717132205303,3.552637572711708,0.026930963773069,,0.1362159879675328,0.0371326850673638,0.2142080721892154,7.614915899999687,23.24415585131977,3,not_applicable,2026-08-29T20:00:21.117856+00:00,1806733
e2_uci,energy,gp,epochs=1000,2,2,691,77,random,0.4253652092084378,0.3026719661334728,-0.565725113255324,0.565725113255324,0.2283665756736501,0.935064935064935,1.7121411090978833,2.5076006976438125,0.0464798359535201,,0.1516301766838747,0.0405538614695269,0.2110157631153363,10.301373799999965,25.60779221194143,3,not_applicable,2026-08-29T20:00:31.466109+00:00,1806733
e2_uci,energy,gp,epochs=1000,3,3,691,77,random,0.4564317314722066,0.3386843981206456,-0.6369857123307782,0.6369857123307782,0.2487540029684934,0.922077922077922,1.7260656516412225,2.4808540352404367,0.0349282296650717,,0.1501283322683941,0.0452420678090349,0.231570738408196,6.2026576999996905,23.229870122748537,3,not_applicable,2026-08-29T20:00:37.717861+00:00,1806733
e2_uci,energy,gp,epochs=1000,4,4,691,77,random,0.5113723621984292,0.3702071534216619,-0.7950324568512386,0.7950324568512386,0.2803829697883495,0.8701298701298701,1.661653137384798,3.06386415163754,0.0371155160628844,,0.1415305329908683,0.0395207273361574,0.2182847402706433,6.257742099999632,22.371428571346627,3,not_applicable,2026-08-29T20:00:44.022210+00:00,1806733
e2_uci,energy,gp,epochs=1000,5,5,691,77,random,0.4363062365467637,0.3184595141932219,-0.5867770610360874,0.5867770610360874,0.2400174682642442,0.922077922077922,1.7018419807100968,2.2369857450506485,0.0399863294600136,,0.1520666493598148,0.0371678740039071,0.1964116977348153,8.869462500000736,23.50389610449844,3,not_applicable,2026-08-29T20:00:52.938007+00:00,1806733
e2_uci,energy,gp,epochs=1000,6,6,691,77,random,0.4595649031350752,0.3446498634384868,-0.6078517304077844,0.6078517304077844,0.2504369591612339,0.9090909090909092,1.7512984658468174,2.287742931640724,0.0246753246753246,,0.14984511963067,0.0526115392196932,0.2598656893699838,8.76951790000021,24.98701298889075,3,not_applicable,2026-08-29T20:01:01.754500+00:00,1806733
e2_uci,energy,gp,epochs=1000,7,7,691,77,random,0.4461833583678872,0.3375082063324254,-0.6024998543110854,0.6024998543110854,0.2461166664498029,0.961038961038961,1.7509873551848791,2.282626359853756,0.0455228981544771,,0.1500678082051225,0.0518686516054615,0.2568562985313015,7.029958999999508,24.19610388772396,3,not_applicable,2026-08-29T20:01:08.832692+00:00,1806733
e2_uci,energy,gp,epochs=1000,8,8,691,77,random,0.5642985361379012,0.340333201681432,-0.8684737697374783,0.8684737697374783,0.2661901651865173,0.9090909090909092,1.6894631225975674,3.640787023070489,0.0434723171565276,,0.141227765026371,0.0459932124395501,0.2456627086455739,9.063017800000123,25.90779220483526,3,not_applicable,2026-08-29T20:01:17.942631+00:00,1806733
