dataset,method,variant,dimension,split_index,n_train_full,n_train,n_removed,feature_n_distinct,gap_leak_fraction,n_gap_in,n_gap_out,mean_std_epi_gap_in,mean_std_epi_gap_out,epi_gap_ratio,rmse_gap_in,rmse_gap_out,ll_gap_in,ll_gap_out,picp95_gap_in,picp95_gap_out,timestamp,git_commit
concrete,mcd,control,2,3,927,621,306,156,0.5112179487179487,40,63,2.642846629981344,2.855323082205804,0.9255858457669464,7.925894863110577,5.494544472341327,-3.555997681253136,-3.14842750373255,0.85,0.9523809523809524,2026-08-31T17:12:59.096777+00:00,1806733
concrete,mcd,control,3,3,927,621,306,195,0.1302250803858521,38,65,2.6260965264536558,2.85857771343047,0.9186724272408102,4.8154341642148015,7.373136410610327,-3.0537276030521654,-3.454602939527597,1.0,0.8615384615384616,2026-08-31T17:12:59.173029+00:00,1806733
concrete,mcd,control,4,3,927,621,306,111,0.5192307692307693,40,63,2.597515102567512,2.8841050043733167,0.9006312525475897,6.1074054549074495,6.811227325719752,-3.22936011885478,-3.355816432239443,0.95,0.8888888888888888,2026-08-31T17:12:59.250824+00:00,1806733
concrete,mcd,control,5,3,927,621,306,284,0.0112903225806451,36,67,2.6082596811914738,2.861221953064572,0.9115894271668936,5.380878950508646,7.09469496104664,-3.123980024667985,-3.404888941749681,0.9722222222222222,0.8805970149253731,2026-08-31T17:12:59.325172+00:00,1806733
concrete,mcd,control,6,3,927,621,306,302,0.0,33,70,2.6873860901768043,2.8130782628912123,0.9553186363947,6.32145495971219,6.650518139833712,-3.278974919914673,-3.319780966115599,0.9393939393939394,0.9,2026-08-31T17:12:59.402928+00:00,1806733
concrete,mcd,control,7,3,927,621,306,14,0.1193548387096774,36,67,2.5057185590240363,2.916318675423196,0.859206018923986,7.1339287065330685,6.208585501406994,-3.3970836768290606,-3.258146680887013,0.8888888888888888,0.9253731343283582,2026-08-31T17:12:59.482576+00:00,1806733
concrete,map,gap,0,3,927,620,307,278,0.0048387096774193,36,67,0.0,0.0,,7.072093787380426,5.775019318707289,-5.190767703845956,-4.107324286938093,0.5833333333333334,0.746268656716418,2026-08-31T17:13:02.112436+00:00,1806733
concrete,map,gap,1,3,927,618,309,185,0.5097087378640777,34,69,0.0,0.0,,9.048908645371473,6.082712381290927,-7.717236393102205,-4.525325613664057,0.5882352941176471,0.7101449275362319,2026-08-31T17:13:02.940506+00:00,1806733
concrete,map,gap,2,3,927,624,303,156,0.5112179487179487,40,63,0.0,0.0,,7.064533413998962,4.9077944713467705,-5.407025095857959,-3.5926031538373837,0.6,0.7777777777777778,2026-08-31T17:13:05.241034+00:00,1806733
concrete,map,gap,3,3,927,622,305,195,0.1302250803858521,38,65,0.0,0.0,,8.885113351096232,5.038344142436816,-7.208905652069328,-3.623601977476637,0.5526315789473685,0.7846153846153846,2026-08-31T17:13:06.437860+00:00,1806733
concrete,map,gap,4,3,927,624,303,111,0.5192307692307693,40,63,0.0,0.0,,10.568834063615975,5.055581517360286,-8.123685277844276,-3.421522038808473,0.45,0.7619047619047619,2026-08-31T17:13:08.352429+00:00,1806733
concrete,map,gap,5,3,927,620,307,284,0.0112903225806451,36,67,0.0,0.0,,9.503322000384324,6.147779113288478,-10.786230024249674,-5.515194855583971,0.4166666666666667,0.7014925373134329,2026-08-31T17:13:10.058286+00:00,1806733
concrete,map,gap,6,3,927,617,310,302,0.0,33,70,0.0,0.0,,8.167434284366127,5.481025151094073,-7.060151207124774,-4.194710061416175,0.5151515151515151,0.7857142857142857,2026-08-31T17:13:13.045386+00:00,1806733
concrete,map,gap,7,3,927,620,307,14,0.1193548387096774,36,67,0.0,0.0,,8.620371767635662,5.2784655497197415,-7.310859208002999,-3.916559926624581,0.5833333333333334,0.7313432835820896,2026-08-31T17:13:13.489490+00:00,1806733
concrete,map,control,0,3,927,621,306,278,0.0048387096774193,36,67,0.0,0.0,,5.028161821416616,6.494260705420378,-3.5911569280084885,-4.697593118173568,0.8611111111111112,0.7313432835820896,2026-08-31T17:13:16.119714+00:00,1806733
concrete,map,control,1,3,927,621,306,185,0.5097087378640777,34,69,0.0,0.0,,6.18189440706694,5.942456258621179,-4.438252209274158,-4.248113234936426,0.7941176470588235,0.7681159420289855,2026-08-31T17:13:16.197883+00:00,1806733
concrete,map,control,2,3,927,621,306,156,0.5112179487179487,40,63,0.0,0.0,,6.679099134720894,5.565633605589861,-4.8570738195943886,-3.9640862784469695,0.775,0.7777777777777778,2026-08-31T17:13:16.280783+00:00,1806733
concrete,map,control,3,3,927,621,306,195,0.1302250803858521,38,65,0.0,0.0,,6.003581026962517,6.033606719106291,-4.29593883246522,-4.319610964496252,0.8421052631578947,0.7384615384615385,2026-08-31T17:13:16.375131+00:00,1806733
concrete,map,control,4,3,927,621,306,111,0.5192307692307693,40,63,0.0,0.0,,7.134997407739484,5.194002291890771,-5.269560326408829,-3.702190083644152,0.75,0.7936507936507936,2026-08-31T17:13:16.448600+00:00,1806733
concrete,map,control,5,3,927,621,306,284,0.0112903225806451,36,67,0.0,0.0,,5.433813851264506,6.316257277053595,-3.869119724279813,-4.548239973908379,0.8611111111111112,0.7313432835820896,2026-08-31T17:13:16.530241+00:00,1806733
concrete,map,control,6,3,927,621,306,302,0.0,33,70,0.0,0.0,,5.44240208579528,6.277475212396862,-3.875237605347245,-4.51625067642108,0.7878787878787878,0.7714285714285715,2026-08-31T17:13:16.607333+00:00,1806733
concrete,map,control,7,3,927,621,306,14,0.1193548387096774,36,67,0.0,0.0,,7.235537243173169,5.256427646151327,-5.364190668244057,-3.7449182726738592,0.7777777777777778,0.7761194029850746,2026-08-31T17:13:16.678028+00:00,1806733
concrete,laplace,gap,0,3,927,620,307,278,0.0048387096774193,36,67,5.2618607718002695,2.744020806100566,1.9175732050216188,7.072093787380426,5.775019318707289,-3.3563436511462736,-3.388664438131617,0.8888888888888888,0.8805970149253731,2026-08-31T17:13:18.282345+00:00,1806733
concrete,laplace,gap,1,3,927,618,309,185,0.5097087378640777,34,69,4.286500425923541,2.6676647609909048,1.6068362444205018,9.048908645371473,6.082712381290927,-3.591247671880057,-3.421594354021792,0.8235294117647058,0.8115942028985508,2026-08-31T17:13:20.613982+00:00,1806733
concrete,laplace,gap,2,3,927,624,303,156,0.5112179487179487,40,63,3.760994451669736,2.946066042982506,1.2766157977443784,7.064533413998962,4.9077944713467705,-3.633903025483092,-2.9599126677935885,0.85,0.873015873015873,2026-08-31T17:13:22.008568+00:00,1806733
concrete,laplace,gap,3,3,927,622,305,195,0.1302250803858521,38,65,4.87336576548891,2.557236558472374,1.9057156637867445,8.885113351096232,5.038344142436816,-3.351219475407188,-3.108679993928469,0.8947368421052632,0.8769230769230769,2026-08-31T17:13:24.704971+00:00,1806733
concrete,laplace,gap,4,3,927,624,303,111,0.5192307692307693,40,63,6.409992395009562,2.851186462327693,2.2481842137313177,10.568834063615975,5.055581517360286,-3.778013236123254,-3.106738077942698,0.775,0.9047619047619048,2026-08-31T17:13:25.408628+00:00,1806733
concrete,laplace,gap,5,3,927,620,307,284,0.0112903225806451,36,67,4.885951858676972,2.2838874418567,2.1393137722693147,9.503322000384324,6.147779113288478,-4.546114577983977,-3.754505366722198,0.7777777777777778,0.8507462686567164,2026-08-31T17:13:28.615101+00:00,1806733
concrete,laplace,gap,6,3,927,617,310,302,0.0,33,70,5.481639591831553,2.457993235721652,2.2301280215778045,8.167434284366127,5.481025151094073,-3.5346714956249934,-3.192724041561507,0.9090909090909092,0.8428571428571429,2026-08-31T17:13:30.045050+00:00,1806733
concrete,laplace,gap,7,3,927,620,307,14,0.1193548387096774,36,67,4.124988871400969,2.5609945508092995,1.6106980274899187,8.620371767635662,5.2784655497197415,-3.734922840811531,-3.1588380069989226,0.8055555555555556,0.835820895522388,2026-08-31T17:13:32.573318+00:00,1806733
concrete,laplace,control,0,3,927,621,306,278,0.0048387096774193,36,67,2.4209355584378374,2.8309523297861907,0.8551664868976017,5.028161821416616,6.494260705420378,-2.876698095846057,-3.574695294519597,0.9166666666666666,0.8059701492537313,2026-08-31T17:13:33.537439+00:00,1806733
concrete,laplace,control,1,3,927,621,306,185,0.5097087378640777,34,69,2.6150260660163918,2.7234289848533284,0.9601961646733465,6.18189440706694,5.942456258621179,-3.4787516095269173,-3.2577994414399387,0.8529411764705882,0.8405797101449275,2026-08-31T17:13:33.613416+00:00,1806733
concrete,laplace,control,2,3,927,621,306,156,0.5112179487179487,40,63,2.628824698419256,2.7249920359153443,0.9647091308052996,6.679099134720894,5.565633605589861,-3.702816322950291,-3.09449306770253,0.825,0.8571428571428571,2026-08-31T17:13:33.690859+00:00,1806733
concrete,laplace,control,3,3,927,621,306,195,0.1302250803858521,38,65,2.468071077055183,2.816012081097538,0.876441934898679,6.003581026962517,6.033606719106291,-3.488501146112424,-3.238502655861523,0.8947368421052632,0.8153846153846154,2026-08-31T17:13:33.774217+00:00,1806733
concrete,laplace,control,4,3,927,621,306,111,0.5192307692307693,40,63,2.7079271054368954,2.674768285427955,1.0123968944112238,7.134997407739484,5.194002291890771,-3.694221686235824,-3.099949979902191,0.825,0.8571428571428571,2026-08-31T17:13:33.850303+00:00,1806733
concrete,laplace,control,5,3,927,621,306,284,0.0112903225806451,36,67,2.041114229427165,3.0350354319411785,0.6725174302567165,5.433813851264506,6.316257277053595,-3.301143420415113,-3.3466351201242825,0.8611111111111112,0.835820895522388,2026-08-31T17:13:33.927219+00:00,1806733
concrete,laplace,control,6,3,927,621,306,302,0.0,33,70,2.296468624186764,2.8720574514467674,0.7995900719290776,5.44240208579528,6.277475212396862,-3.3495176823801973,-3.321880466638921,0.8787878787878788,0.8285714285714286,2026-08-31T17:13:34.011088+00:00,1806733
concrete,laplace,control,7,3,927,621,306,14,0.1193548387096774,36,67,2.958908444883937,2.541892271397242,1.1640573749639938,7.235537243173169,5.256427646151327,-3.5395483489124118,-3.2185369495884206,0.7777777777777778,0.8805970149253731,2026-08-31T17:13:34.092704+00:00,1806733
concrete,ensemble,gap,0,3,927,620,307,278,0.0048387096774193,36,67,5.150767899083792,2.2807113800831287,2.2584040857006875,5.954196527177875,5.112574651515545,-3.145003550517382,-3.228627722946637,0.9444444444444444,0.8656716417910447,2026-08-31T17:14:19.220060+00:00,1806733
concrete,ensemble,gap,1,3,927,618,309,185,0.5097087378640777,34,69,3.6428302041820193,2.006210094100196,1.8157770289835289,7.884516615434662,5.060390052608014,-3.7143560240835782,-3.220755143910988,0.7941176470588235,0.7971014492753623,2026-08-31T17:14:18.496493+00:00,1806733
concrete,ensemble,gap,2,3,927,624,303,156,0.5112179487179487,40,63,3.4554538663838827,2.157166572826472,1.6018484200115817,6.752555630768355,4.161870853506713,-3.798779470245207,-2.822810407922049,0.8,0.9047619047619048,2026-08-31T17:14:21.986441+00:00,1806733
concrete,ensemble,gap,3,3,927,622,305,195,0.1302250803858521,38,65,3.782402882972247,2.044217148484545,1.8502940775035983,8.23967964996483,4.846639713228885,-3.9238565616675496,-3.02517451191436,0.8157894736842105,0.8923076923076924,2026-08-31T17:14:24.595796+00:00,1806733
concrete,ensemble,gap,4,3,927,624,303,111,0.5192307692307693,40,63,4.914753884162915,1.879350640133745,2.6151340676975283,9.381729889036702,4.55489926992131,-4.354397789557068,-3.0845866051675204,0.875,0.8571428571428571,2026-08-31T17:14:27.409681+00:00,1806733
concrete,ensemble,gap,5,3,927,620,307,284,0.0112903225806451,36,67,4.985213393685648,1.78069055297891,2.7995955756298616,8.160799321867461,4.893986489023708,-4.857762564403909,-3.3819271176071157,0.75,0.8059701492537313,2026-08-31T17:14:27.513674+00:00,1806733
concrete,ensemble,gap,6,3,927,617,310,302,0.0,33,70,5.15869712977026,2.008756636522277,2.568104585681128,7.091737824563463,5.056738168818957,-3.3266651850272693,-3.133796741290631,0.8484848484848485,0.8428571428571429,2026-08-31T17:14:45.870684+00:00,1806733
concrete,ensemble,gap,7,3,927,620,307,14,0.1193548387096774,36,67,3.466065170852964,1.818762631623618,1.9057270644266489,7.767415307915967,5.064054381030782,-3.995146803480991,-3.125970942724189,0.75,0.835820895522388,2026-08-31T17:15:13.202220+00:00,1806733
concrete,ensemble,control,0,3,927,621,306,278,0.0048387096774193,36,67,2.191239223715449,2.619273067869088,0.8365829628821916,4.070583968700201,6.488874366163279,-2.689677260885455,-3.687668911967655,0.9166666666666666,0.8208955223880597,2026-08-31T17:15:13.594910+00:00,1806733
concrete,ensemble,control,1,3,927,621,306,185,0.5097087378640777,34,69,2.5850282984997377,2.412825296405709,1.0713698593721444,5.911759260876375,5.684090290417479,-3.2383819785628467,-3.388365380037283,0.8529411764705882,0.855072463768116,2026-08-31T17:15:13.674590+00:00,1806733
concrete,ensemble,control,2,3,927,621,306,156,0.5112179487179487,40,63,2.633338472110492,2.3657518843899266,1.1131084749361069,6.418066145265112,5.300363094532673,-3.5300523000459947,-3.217462007807452,0.825,0.873015873015873,2026-08-31T17:15:13.750279+00:00,1806733
concrete,ensemble,control,3,3,927,621,306,195,0.1302250803858521,38,65,2.592785719638004,2.3976930808421675,1.0813668106041796,5.432373070343026,5.943541642915855,-3.340965214937009,-3.3376233896323524,0.868421052631579,0.8461538461538461,2026-08-31T17:15:13.830517+00:00,1806733
concrete,ensemble,control,4,3,927,621,306,111,0.5192307692307693,40,63,2.5644108423246124,2.409515458857152,1.0642848681041162,6.975652663478766,4.832407466944633,-3.908694579140664,-2.9770542115568683,0.775,0.9047619047619048,2026-08-31T17:15:13.908162+00:00,1806733
concrete,ensemble,control,5,3,927,621,306,284,0.0112903225806451,36,67,1.8861324462130584,2.7832110378703727,0.677682152215187,5.137733764088479,6.068401530820891,-2.958990085549635,-3.542963513640633,0.8611111111111112,0.8507462686567164,2026-08-31T17:15:13.985737+00:00,1806733
concrete,ensemble,control,6,3,927,621,306,302,0.0,33,70,2.398322499787262,2.50330378725722,0.9580629055073726,5.151593391949985,6.025886095987624,-3.238243404332579,-3.386288087867631,0.9090909090909092,0.8285714285714286,2026-08-31T17:15:14.058580+00:00,1806733
concrete,ensemble,control,7,3,927,621,306,14,0.1193548387096774,36,67,3.049341027003948,2.158203442221536,1.412907127914282,7.289712261755456,4.738755472528177,-3.7398261798009975,-3.123409791356319,0.8055555555555556,0.8805970149253731,2026-08-31T17:15:14.146670+00:00,1806733
concrete,bbb,gap,0,3,927,620,307,278,0.0048387096774193,36,67,1.918637683553997,1.9780301614756464,0.9699739270520822,8.464591434710718,6.247495426300175,-4.1400899855620334,-3.393980578607558,0.75,0.835820895522388,2026-08-31T17:18:41.029363+00:00,1806733
concrete,bbb,gap,1,3,927,618,309,185,0.5097087378640777,34,69,1.9341387568881483,1.905499661210676,1.0150297038936635,8.767381958533594,6.353948346782542,-4.196309743984849,-3.375865616748403,0.7647058823529411,0.8115942028985508,2026-08-31T17:18:44.368144+00:00,1806733
concrete,bbb,gap,2,3,927,624,303,156,0.5112179487179487,40,63,2.1225939407218712,2.137391816679357,0.993076666691615,8.472427341822463,5.6474102713782734,-4.145047844373619,-3.195792886187295,0.8,0.873015873015873,2026-08-31T17:18:50.139533+00:00,1806733
concrete,bbb,gap,3,3,927,622,305,195,0.1302250803858521,38,65,2.2616004322323104,2.3108079311181773,0.9787055002610902,8.119410771308194,5.112350610732615,-3.90687672430242,-3.054355173568032,0.8157894736842105,0.8769230769230769,2026-08-31T17:18:44.407711+00:00,1806733
concrete,bbb,gap,4,3,927,624,303,111,0.5192307692307693,40,63,1.9595591334000848,2.1771244095009923,0.9000675959759348,7.490588798011422,4.951398102664832,-3.800291766579944,-3.015141492396729,0.775,0.9047619047619048,2026-08-31T17:19:06.918592+00:00,1806733
concrete,bbb,gap,5,3,927,620,307,284,0.0112903225806451,36,67,2.1380410640177008,2.139835395372398,0.9991614629057086,9.332183770390367,5.782528530864008,-4.801335927387108,-3.2948426952443706,0.5833333333333334,0.835820895522388,2026-08-31T17:19:34.962751+00:00,1806733
concrete,bbb,gap,6,3,927,617,310,302,0.0,33,70,1.9140954133186825,2.016660564501328,0.9491410934551556,9.56712928463298,4.853441734948601,-4.910913870554225,-3.010058810095513,0.6363636363636364,0.8857142857142857,2026-08-31T17:19:34.009777+00:00,1806733
concrete,bbb,gap,7,3,927,620,307,14,0.1193548387096774,36,67,2.008734935963594,2.0608429413640894,0.9747151981576996,7.702435247497837,5.289295858475146,-3.88972901929,-3.097193212964752,0.75,0.9253731343283582,2026-08-31T17:20:33.592926+00:00,1806733
concrete,bbb,control,0,3,927,621,306,278,0.0048387096774193,36,67,2.2412669928142863,2.3294158405405363,0.96215838915829,6.160786954919205,6.398900188348601,-3.267443819652092,-3.3248671760278983,0.8888888888888888,0.8955223880597015,2026-08-31T17:23:03.701505+00:00,1806733
concrete,bbb,control,1,3,927,621,306,185,0.5097087378640777,34,69,2.28718131363352,2.304236353536095,0.9925983982170916,5.92793055857467,6.499716015048144,-3.214025881206213,-3.3495246136280183,0.9411764705882352,0.8695652173913043,2026-08-31T17:23:03.810524+00:00,1806733
concrete,bbb,control,2,3,927,621,306,156,0.5112179487179487,40,63,2.250679702535468,2.329036269144628,0.9663566567651874,6.615681278981738,6.1192877266128685,-3.3756146493164394,-3.2598332115664586,0.875,0.9047619047619048,2026-08-31T17:23:03.924475+00:00,1806733
concrete,bbb,control,3,3,927,621,306,195,0.1302250803858521,38,65,2.2780092592661645,2.310648018544861,0.985874629533904,4.863003810768007,7.028636922997251,-3.001186109273169,-3.4822924022917547,1.0,0.8307692307692308,2026-08-31T17:23:04.015631+00:00,1806733
concrete,bbb,control,4,3,927,621,306,111,0.5192307692307693,40,63,2.209235576501725,2.355349999959702,0.9379648784849486,6.388298029016968,6.270811024239782,-3.3208248666792883,-3.294620375145603,0.925,0.873015873015873,2026-08-31T17:23:04.132793+00:00,1806733
