dataset,method,seed,epoch,val_nll,val_ll,val_rmse,mean_var_aleatoric,mean_var_epistemic,n_fit,n_val,n_train_full,batch_size,steps_per_epoch,total_steps,elbo_samples,run_aborted,max_epoch_measured,run_train_time_s,timestamp,git_commit,on_grid
power_plant,map,0,50,-0.018728382247393,0.018728382247393,0.2372548118478496,0.0599145146279125,0.0,6889,1722,8611,128,54,2700,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,0,100,-0.0253614059956352,0.0253614059956352,0.2357964100337778,0.0581267508558471,0.0,6889,1722,8611,128,54,5400,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,0,200,-0.0150602193001423,0.0150602193001423,0.2383355353000795,0.0578127278360997,0.0,6889,1722,8611,128,54,10800,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,0,500,-0.0361383740092267,0.0361383740092267,0.233250301880791,0.0570792696736095,0.0,6889,1722,8611,128,54,27000,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,0,1000,-0.0420374954243281,0.0420374954243281,0.2319786289498606,0.0550794415130981,0.0,6889,1722,8611,128,54,54000,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,0,2000,-0.0206966737261757,0.0206966737261757,0.2369828541568097,0.0548885983465143,0.0,6889,1722,8611,128,54,108000,,False,2000,106.15887549996842,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,5,0.0750836959013473,-0.0750836959013473,0.249924374865585,0.0973793009923063,0.0,6889,1722,8611,128,54,270,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,10,-0.0172764926955574,0.0172764926955574,0.2371155237175155,0.0628521118001863,0.0,6889,1722,8611,128,54,540,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,20,-0.0093646786835631,0.0093646786835631,0.2395523321397833,0.0604856415299781,0.0,6889,1722,8611,128,54,1080,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,50,-0.0258836226746118,0.0258836226746118,0.2356227048868705,0.0585654185589533,0.0,6889,1722,8611,128,54,2700,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,100,-0.0019148285338415,0.0019148285338415,0.2414966408472689,0.0591220258744506,0.0,6889,1722,8611,128,54,5400,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,200,-0.0226149572255918,0.0226149572255918,0.2364984087118588,0.0577758202600746,0.0,6889,1722,8611,128,54,10800,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,500,-0.0365130167793156,0.0365130167793156,0.2330656406420801,0.0578742345679761,0.0,6889,1722,8611,128,54,27000,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,1000,-0.0394454758013293,0.0394454758013293,0.232579100262763,0.0553977466812275,0.0,6889,1722,8611,128,54,54000,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,1,2000,-0.0381609776563664,0.0381609776563664,0.2327901149324453,0.0567360257576339,0.0,6889,1722,8611,128,54,108000,,False,2000,105.37898459995633,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,5,0.048599726932617,-0.048599726932617,0.2406938776866564,0.0958195616502299,0.0,6889,1722,8611,128,54,270,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,10,-0.0073632327721136,0.0073632327721136,0.2395342373741658,0.0638492837003452,0.0,6889,1722,8611,128,54,540,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,20,0.0122539242577768,-0.0122539242577768,0.2449050008270761,0.0617086528148902,0.0,6889,1722,8611,128,54,1080,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,50,-0.0199967228044762,0.0199967228044762,0.2365881335227367,0.0619647167116645,0.0,6889,1722,8611,128,54,2700,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,100,-0.0046831961161835,0.0046831961161835,0.2408282773910813,0.057190460674278,0.0,6889,1722,8611,128,54,5400,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,200,-0.0363835259436942,0.0363835259436942,0.2332467487497123,0.0564492566895666,0.0,6889,1722,8611,128,54,10800,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,500,-0.0273771731209743,0.0273771731209743,0.235430722980479,0.0559611900678634,0.0,6889,1722,8611,128,54,27000,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,1000,-0.0363525117179568,0.0363525117179568,0.2331887218626236,0.0571683002026955,0.0,6889,1722,8611,128,54,54000,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,map,2,2000,-0.0363055298759463,0.0363055298759463,0.2331984515722552,0.0571853604543607,0.0,6889,1722,8611,128,54,108000,,False,2000,106.19063169998115,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,5,0.0877836524745143,-0.0877836524745143,0.2466704908660023,0.102834789841175,0.0053550979391618,6889,1722,8611,128,54,270,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,10,0.0188043931814841,-0.0188043931814841,0.2430344378523166,0.0707726192298656,0.0054681886133014,6889,1722,8611,128,54,540,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,20,0.1042659956651295,-0.1042659956651295,0.2690168502279571,0.0672780350920572,0.0035814048067503,6889,1722,8611,128,54,1080,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,50,0.002836938538902,-0.002836938538902,0.2399227826938555,0.0678339561419154,0.0041008208032708,6889,1722,8611,128,54,2700,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,100,-0.0156621729192771,0.0156621729192771,0.23513927181006,0.0656534430731898,0.0044265027441546,6889,1722,8611,128,54,5400,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,200,0.0508668567697112,-0.0508668567697112,0.2541395198430586,0.0676150911661193,0.0037164539528221,6889,1722,8611,128,54,10800,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,500,0.0264428067170284,-0.0264428067170284,0.247278038925274,0.0670032569380732,0.0040200732237416,6889,1722,8611,128,54,27000,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,1000,0.0002499247908409,-0.0002499247908409,0.2402554243744547,0.0648924306829725,0.0041281538646429,6889,1722,8611,128,54,54000,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,0,2000,0.0096870713972805,-0.0096870713972805,0.2426690405910754,0.0653766367856769,0.0041519577393373,6889,1722,8611,128,54,108000,,False,2000,118.1461624999065,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,5,0.083274471243608,-0.083274471243608,0.2442040121741215,0.1025576165064409,0.0060188072284656,6889,1722,8611,128,54,270,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,10,0.0071403468003025,-0.0071403468003025,0.2391920528788752,0.0711097112546877,0.0052665846903294,6889,1722,8611,128,54,540,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,20,0.0158021469430143,-0.0158021469430143,0.2437166532108762,0.0684493836623359,0.0039412895104678,6889,1722,8611,128,54,1080,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,50,0.0005354036127869,-0.0005354036127869,0.2399135254715608,0.0664587820551911,0.0039596345133766,6889,1722,8611,128,54,2700,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,100,0.0007207794247913,-0.0007207794247913,0.239585707761025,0.0672719584928238,0.0040092692929357,6889,1722,8611,128,54,5400,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,200,-0.0028922829777766,0.0028922829777766,0.2391075881131305,0.0659956025888791,0.003774356792369,6889,1722,8611,128,54,10800,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,500,-0.001470041547473,0.001470041547473,0.2386411778852411,0.0678834092813584,0.0040654951003602,6889,1722,8611,128,54,27000,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,1000,-0.0005860754141889,0.0005860754141889,0.2403038616075218,0.0642657074545864,0.0040713438246763,6889,1722,8611,128,54,54000,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,1,2000,-0.0127593485992087,0.0127593485992087,0.2364294806663012,0.0649906749222595,0.0041543836919156,6889,1722,8611,128,54,108000,,False,2000,118.60174910002388,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,5,0.0676260611520442,-0.0676260611520442,0.2401854153578028,0.0998425848768249,0.0056726267676891,6889,1722,8611,128,54,270,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,10,0.0147808603350396,-0.0147808603350396,0.2426129437776839,0.0699538819520901,0.0042784505317088,6889,1722,8611,128,54,540,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,20,0.0072175833099213,-0.0072175833099213,0.2413284757673796,0.067795695826742,0.0039226583654005,6889,1722,8611,128,54,1080,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,50,0.0051393965606406,-0.0051393965606406,0.2402364328097744,0.0690459996994936,0.0038973706274523,6889,1722,8611,128,54,2700,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,100,0.0066678362179656,-0.0066678362179656,0.2415537785949144,0.0662818227226573,0.0040977724876388,6889,1722,8611,128,54,5400,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,200,-0.0111906218255779,0.0111906218255779,0.2352024882401824,0.0683949306198936,0.0045552895635008,6889,1722,8611,128,54,10800,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,500,-0.0127895542301852,0.0127895542301852,0.2364494483945093,0.0647561647804038,0.0043053020531796,6889,1722,8611,128,54,27000,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,1000,0.0141779646899065,-0.0141779646899065,0.2441283622673944,0.065286248285079,0.0040740349780757,6889,1722,8611,128,54,54000,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,mcd,2,2000,0.0085420946101533,-0.0085420946101533,0.2421777523099594,0.0665108812970232,0.0040231196064209,6889,1722,8611,128,54,108000,,False,2000,117.84019679995254,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,5,0.1058606023160391,-0.1058606023160391,0.245712575589294,0.1065952564325514,0.0115060684108286,6889,1722,8611,128,54,270,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,10,0.0677917157384129,-0.0677917157384129,0.2553872401287695,0.0757405424093873,0.0093006299830919,6889,1722,8611,128,54,540,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,20,0.0423337315769157,-0.0423337315769157,0.2510687425816713,0.0687144102204238,0.0060851278989192,6889,1722,8611,128,54,1080,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,50,0.0094484740494761,-0.0094484740494761,0.2433272907186924,0.0654406522393216,0.0021288068214519,6889,1722,8611,128,54,2700,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,100,0.0027730262769168,-0.0027730262769168,0.2424770908446977,0.0615368083267186,0.0008910757989129,6889,1722,8611,128,54,5400,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,200,-0.0055956495773639,0.0055956495773639,0.2400040267203848,0.0632832208055049,0.0006834681546936,6889,1722,8611,128,54,10800,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
power_plant,bbb,0,500,-0.0055400053198657,0.0055400053198657,0.2403741554132645,0.0616334036314502,0.0003290842104732,6889,1722,8611,128,54,27000,8.0,True,500,182.62212940002792,2026-08-27T09:49:57.132935+00:00,1806733,True
yacht,map,0,5,1.1372240178756887,-1.1372240178756887,0.6700484046945161,0.9775521784291632,0.0,222,55,277,128,2,10,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,10,1.0737160124598863,-1.0737160124598863,0.6177235896184023,0.885865138131605,0.0,222,55,277,128,2,20,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,20,1.0211517298218238,-1.0211517298218238,0.6186291372254458,0.7221510967611079,0.0,222,55,277,128,2,40,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,50,0.7083456812979029,-0.7083456812979029,0.4381629562308468,0.4116597053711671,0.0,222,55,277,128,2,100,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,100,-0.0856572948683491,0.0856572948683491,0.1320649006297393,0.1152672283316815,0.0,222,55,277,128,2,200,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,200,-0.8903222568504514,0.8903222568504514,0.0981484249413255,0.0120942496685087,0.0,222,55,277,128,2,400,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,500,-1.0449339542849947,1.0449339542849947,0.0601684118393568,0.0013514082974772,0.0,222,55,277,128,2,1000,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,1000,-0.7906939923161804,0.7906939923161804,0.0562786252097273,0.0008742429753784,0.0,222,55,277,128,2,2000,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,2000,-0.3456435750741642,0.3456435750741642,0.0570325438828495,0.0006834608307252,0.0,222,55,277,128,2,4000,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,0,5000,0.0444559303260822,-0.0444559303260822,0.0530531041314251,0.0004771623012972,0.0,222,55,277,128,2,10000,,False,5000,11.51516479998827,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,5,1.1349030664049382,-1.1349030664049382,0.692426931621339,0.9087805978821438,0.0,222,55,277,128,2,10,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,10,1.046507045176059,-1.046507045176059,0.6098048670267207,0.8201466666470053,0.0,222,55,277,128,2,20,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,20,0.9930972396051072,-0.9930972396051072,0.6071501038099366,0.6679125507846799,0.0,222,55,277,128,2,40,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,50,0.5510275343984447,-0.5510275343984447,0.3203746234170055,0.3603618865807727,0.0,222,55,277,128,2,100,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,100,-0.1619874776606947,0.1619874776606947,0.1188189107994604,0.0999480488161348,0.0,222,55,277,128,2,200,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,200,-0.9480975207198404,0.9480975207198404,0.0895008627753513,0.0127460512637439,0.0,222,55,277,128,2,400,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,500,-1.017754886493382,1.017754886493382,0.064494378442148,0.0016364059799901,0.0,222,55,277,128,2,1000,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,1000,-0.6518130442274017,0.6518130442274017,0.0556328232498326,0.0007679352703106,0.0,222,55,277,128,2,2000,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,2000,-0.1775182187857152,0.1775182187857152,0.0535909754919466,0.0005384391322966,0.0,222,55,277,128,2,4000,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,1,5000,1.4273949413129507,-1.4273949413129507,0.0538345016229927,0.0003197074612623,0.0,222,55,277,128,2,10000,,False,5000,10.679656399879605,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,5,1.0922330372541604,-1.0922330372541604,0.622222856620466,0.934555639069974,0.0,222,55,277,128,2,10,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,10,1.0567054660141395,-1.0567054660141395,0.6130531616208786,0.8437496978520398,0.0,222,55,277,128,2,20,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,20,0.9860950049495522,-0.9860950049495522,0.591854691504576,0.6867862404926521,0.0,222,55,277,128,2,40,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,50,0.5749492216985264,-0.5749492216985264,0.3351761211909735,0.3714062453491072,0.0,222,55,277,128,2,100,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,100,-0.1030327970783981,0.1030327970783981,0.1375941389603578,0.1088385440779956,0.0,222,55,277,128,2,200,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,200,-1.0320814559216085,1.0320814559216085,0.0776182244407544,0.0124522185349751,0.0,222,55,277,128,2,400,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,500,-0.9512726406596108,0.9512726406596108,0.0610223219422848,0.0012724709738047,0.0,222,55,277,128,2,1000,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,1000,0.2813790724227553,-0.2813790724227553,0.0664482862979861,0.0007449501172221,0.0,222,55,277,128,2,2000,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,2000,0.2758312079986856,-0.2758312079986856,0.0555649316437853,0.0004868837609267,0.0,222,55,277,128,2,4000,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,map,2,5000,2.5731468315534136,-2.5731468315534136,0.0533048176665068,0.0002444210851926,0.0,222,55,277,128,2,10000,,False,5000,10.53421950014308,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,5,1.1400353168303137,-1.1400353168303137,0.6687119406374908,0.9802648745316086,0.0124789566923454,222,55,277,128,2,10,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,10,1.0808721194494022,-1.0808721194494022,0.6230511716260182,0.8884630959558083,0.0092984862146304,222,55,277,128,2,20,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,20,1.0268932738037475,-1.0268932738037475,0.6220425714263652,0.7241141448117648,0.0081747097347431,222,55,277,128,2,40,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,50,0.7744474667763458,-0.7744474667763458,0.4806246491595359,0.4216244196079537,0.0187503427713648,222,55,277,128,2,100,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,100,0.3273115699592531,-0.3273115699592531,0.2640107208998162,0.1697499424565482,0.0449868294914547,222,55,277,128,2,200,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,200,-0.0383932338919457,0.0383932338919457,0.177833890633957,0.0709354229788852,0.0342234555182198,222,55,277,128,2,400,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,500,-0.1976318400684224,0.1976318400684224,0.1510719902387403,0.0460103964803213,0.0271494840072515,222,55,277,128,2,1000,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,1000,-0.2108602983909789,0.2108602983909789,0.1466132653003547,0.0454129386920368,0.0265043526618057,222,55,277,128,2,2000,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,2000,-0.3295998842853527,0.3295998842853527,0.1321655721623465,0.035263534420801,0.0208940835920148,222,55,277,128,2,4000,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,0,5000,-0.3662570764116853,0.3662570764116853,0.126750215189828,0.033144088801325,0.0191346704262672,222,55,277,128,2,10000,,False,5000,11.738970499951392,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,5,1.1374200902932443,-1.1374200902932443,0.6911759372411694,0.9094105399134236,0.0150931809597326,222,55,277,128,2,10,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,10,1.0495679727737934,-1.0495679727737934,0.6092631444716445,0.821003389807392,0.0107043029871952,222,55,277,128,2,20,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,20,0.9957473866719948,-0.9957473866719948,0.6061245866041136,0.6691377421732922,0.0103781820936424,222,55,277,128,2,40,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,50,0.6669645533622949,-0.6669645533622949,0.3901899455816888,0.374031165558871,0.0369083400669283,222,55,277,128,2,100,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,100,0.2578663021961318,-0.2578663021961318,0.2418380092312154,0.1459197622443019,0.0483152942048926,222,55,277,128,2,200,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,200,-0.030778752872856,0.030778752872856,0.1758144937517753,0.0696413221385833,0.0389461633568041,222,55,277,128,2,400,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,500,-0.1732843090735946,0.1732843090735946,0.1541115311629854,0.0483396159301724,0.0305676501906098,222,55,277,128,2,1000,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,1000,-0.2394643751628624,0.2394643751628624,0.1436176261647178,0.0449413160302474,0.0263601598997148,222,55,277,128,2,2000,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,2000,-0.3118536105244863,0.3118536105244863,0.1364658064158068,0.0358743223944997,0.0226060394425726,222,55,277,128,2,4000,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,1,5000,-0.3764896746431422,0.3764896746431422,0.1211508509810191,0.0326864443718571,0.0206712651969722,222,55,277,128,2,10000,,False,5000,11.701973099960014,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,5,1.0952664346281502,-1.0952664346281502,0.6204200878699182,0.934483900709931,0.014939563108329,222,55,277,128,2,10,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,10,1.0632345612180902,-1.0632345612180902,0.6170759745857012,0.8433676572798574,0.0132143061320539,222,55,277,128,2,20,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,20,0.9943035238226762,-0.9943035238226762,0.5966737588976888,0.6870331492881249,0.0123479745815807,222,55,277,128,2,40,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,50,0.6959508388821652,-0.6959508388821652,0.4128402148633335,0.389240522584042,0.0350212459890882,222,55,277,128,2,100,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,100,0.2728402381001965,-0.2728402381001965,0.2432584855348314,0.1556675976129504,0.0445080576024342,222,55,277,128,2,200,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,200,-0.0716306912369135,0.0716306912369135,0.1678325047216673,0.0670638305113735,0.035494746189665,222,55,277,128,2,400,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,500,-0.1920859760627965,0.1920859760627965,0.1521823852677512,0.0478850269306404,0.0302718260528469,222,55,277,128,2,1000,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,1000,-0.1599185638683205,0.1599185638683205,0.1621242026136194,0.0469348717435908,0.0307600920026061,222,55,277,128,2,2000,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,2000,-0.2765206824496631,0.2765206824496631,0.1382355439742364,0.0376601774476643,0.0254215133663033,222,55,277,128,2,4000,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,mcd,2,5000,-0.350304509157626,0.350304509157626,0.1285542446588596,0.0323636375882984,0.0209355315250706,222,55,277,128,2,10000,,False,5000,11.75970650021918,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,5,1.1162999667848943,-1.1162999667848943,0.6445635262306346,0.9425376242293404,0.02447847450611,222,55,277,128,2,10,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,10,1.0754653479350946,-1.0754653479350946,0.6240705817510698,0.8513259610784305,0.0258564992768611,222,55,277,128,2,20,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,20,1.0042822741575326,-1.0042822741575326,0.6002266831263147,0.6952182286239448,0.0237039676745655,222,55,277,128,2,40,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,50,0.7695263930231799,-0.7695263930231799,0.4790580313060754,0.415348215633649,0.0259523206452704,222,55,277,128,2,100,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,100,0.3043364215279791,-0.3043364215279791,0.2935741337579621,0.1455529847908726,0.0399700683997175,222,55,277,128,2,200,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,200,-0.3179847399187633,0.3179847399187633,0.1287653493693905,0.042909851499643,0.0260553445582709,222,55,277,128,2,400,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,500,-0.730884706564924,0.730884706564924,0.1047469556957952,0.0152422727587397,0.0106525642448531,222,55,277,128,2,1000,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
yacht,bbb,0,1000,-1.213219597711557,1.213219597711557,0.0687530331777439,0.005286931442321,0.0033170197845418,222,55,277,128,2,2000,8.0,False,5000,75.01271610008553,2026-08-28T15:51:40.101745+00:00,1806733,True
