experiment_id,dataset,method,config_id,split_index,init_seed,n_train,n_test,split_type,rmse,mae,ll,nll,crps,picp95,mpiw95,interval_score95,ece_reg,qice,mean_var_aleatoric,mean_var_epistemic,epi_ratio,train_time_s,predict_time_ms_per_1k,n_parameters,torch_threads,timestamp,git_commit
e3_gap_split,energy,map,"gap,dim=1",18,18,450,15,gap_in,17.945596195805177,17.128267749531783,-1523.1450960763248,1523.1450960763248,16.944838686138983,0.0,1.2744452164717015,660.9162508683082,0.2385964912280702,,0.1057027216482122,0.0,0.0,,,502,1,2026-08-31T16:43:20.200459+00:00,1806733
e3_gap_split,energy,map,"gap,dim=1",18,18,450,62,gap_out,0.4814958788493118,0.357076263568145,-0.8920285887708864,0.8920285887708864,0.261256557197598,0.8870967741935484,1.2744452164717024,2.9411947162998757,0.0628183361629881,,0.1057027216482122,0.0,0.0,,,502,1,2026-08-31T16:43:20.225762+00:00,1806733
e3_gap_split,energy,map,"gap,dim=2",18,18,471,36,gap_in,4.445288611016813,3.250929823951659,-66.95988431142308,66.95988431142308,3.0747785019396026,0.3055555555555556,1.505331373141546,107.02286030936176,0.1900584795321637,,0.1474714847102511,0.0,0.0,,,502,1,2026-08-31T16:43:20.435327+00:00,1806733
e3_gap_split,energy,map,"gap,dim=2",18,18,471,41,gap_out,0.6351550783448173,0.4844595417458008,-1.3296748518752872,1.3296748518752872,0.3619802754827544,0.7804878048780488,1.5053313731415463,4.435543144805108,0.0637997432605905,,0.1474714847102512,0.0,0.0,,,502,1,2026-08-31T16:43:20.463742+00:00,1806733
e3_gap_split,energy,map,"gap,dim=3",18,18,471,36,gap_in,0.5843367680409044,0.479057287861652,-1.0976273997860109,1.0976273997860109,0.3504227976719576,0.75,1.5314266218898973,3.267172035010359,0.141812865497076,,0.1526287022523209,0.0,0.0,,,502,1,2026-08-31T16:43:21.736343+00:00,1806733
e3_gap_split,energy,map,"gap,dim=3",18,18,471,41,gap_out,0.5951911636427527,0.4353344384448983,-1.139569258050516,1.139569258050516,0.3227108500475657,0.8536585365853658,1.5314266218898973,4.488038146077768,0.0391527599486521,,0.1526287022523209,0.0,0.0,,,502,1,2026-08-31T16:43:21.765975+00:00,1806733
e3_gap_split,energy,map,"gap,dim=4",18,18,454,19,gap_in,0.471273064177262,0.3955903213151265,-0.7231507981854659,0.7231507981854659,0.2739475531240555,0.9473684210526316,1.4820660166556163,2.221823781913951,0.0803324099722991,,0.1429482769600892,0.0,0.0,,,502,1,2026-08-31T16:43:21.918553+00:00,1806733
e3_gap_split,energy,map,"gap,dim=4",18,18,454,58,gap_out,0.5736736735521459,0.4206374944436815,-1.0974231748216088,1.0974231748216088,0.3088142205298264,0.8620689655172413,1.482066016655617,3.621749394822274,0.1090744101633394,,0.1429482769600892,0.0,0.0,,,502,1,2026-08-31T16:43:21.948262+00:00,1806733
e3_gap_split,energy,map,"gap,dim=5",18,18,459,24,gap_in,0.6510229788634757,0.5597720290578103,-1.222323808434748,1.222323808434748,0.391135659128284,0.7916666666666666,1.683946182863947,3.958319935574309,0.1587719298245614,,0.1845441327853197,0.0,0.0,,,502,1,2026-08-31T16:43:21.774128+00:00,1806733
e3_gap_split,energy,map,"gap,dim=5",18,18,459,53,gap_out,0.6177030042491013,0.4628325106044383,-1.1077877435058086,1.1077877435058086,0.3333066370955377,0.9056603773584906,1.6839461828639473,3.9079400070158976,0.0769612711022839,,0.1845441327853197,0.0,0.0,,,502,1,2026-08-31T16:43:21.803783+00:00,1806733
